Time (s),X (rad/s),Y (rad/s),Z (rad/s)
0.0,-0.158268541097641,-0.2621321678161621,2.419520378112793
0.019891999996616505,-0.2090974748134613,-0.7369612455368042,2.37253999710083
0.03978300000017043,-0.18157336115837097,-0.7864148616790771,2.526221990585327
0.05967499999678694,-0.1475379914045334,-0.4919661581516266,2.561877727508545
0.07956600000034086,-0.129277303814888,-0.2971538007259369,2.53702974319458
0.09945700000389479,-0.07178711146116257,-0.2820616662502289,2.5149669647216797
0.1193490000005113,-0.02432861179113388,-0.27725523710250854,2.3906288146972656
0.13924000000406522,-0.029432443901896477,-0.2975572645664215,2.2311346530914307
0.15913200000068173,-0.024291953071951866,-0.19687356054782867,2.030318260192871
0.17902300000423566,0.020364198833703995,-0.005699608474969864,1.7887228727340698
0.19891500000085216,0.021202122792601585,0.15687839686870575,1.5363447666168213
0.2188060000044061,-0.00532350642606616,0.16660958528518677,1.0256857872009277
0.23869700000796001,0.034400295466184616,0.11260493099689484,0.683350145816803
0.2585890000045765,0.03470954671502113,-0.09300653636455536,0.3855799734592438
0.27848000000813045,0.04495844617486,-0.2600243091583252,-0.06457558274269104
0.29837200000474695,0.03454124554991722,-0.07714423537254333,-0.44119521975517273
0.3182630000083009,0.03895440697669983,0.10698085278272629,-0.7889943718910217
0.3381539999973029,0.03727883845567703,-0.06535576283931732,-1.1068143844604492
0.3580460000084713,0.04648580402135849,-0.25415393710136414,-1.465441107749939
0.3779369999974733,0.004899475257843733,-0.20554031431674957,-1.7755634784698486
0.39782900000864174,-0.026920607313513756,-0.1272372305393219,-2.068101167678833
0.41771999999764375,-0.015925483778119087,0.049944184720516205,-2.2727603912353516
0.4376110000011977,0.01679842174053192,0.2638961672782898,-2.4096519947052
0.4575029999978142,0.08900611102581024,0.43143749237060547,-2.4682388305664062
0.4773940000013681,0.18462997674942017,0.49705377221107483,-2.4378044605255127
0.49728500000492204,0.24632088840007782,0.5745900869369507,-2.36039662361145
0.5171770000015385,0.2822919189929962,0.5447861552238464,-2.1744420528411865
0.5370680000050925,0.2834164500236511,0.361803263425827,-1.9786875247955322
0.556960000001709,0.3162915110588074,0.16171146929264069,-1.8628979921340942
0.5768510000052629,0.3442539572715759,0.2429780811071396,-1.605101227760315
0.5967420000088168,0.260099321603775,0.2636122405529022,-1.4459677934646606
0.6166340000054333,0.20449265837669373,0.2215803563594818,-1.2980856895446777
0.6365250000089873,0.20863665640354156,0.16495171189308167,-1.2409405708312988
0.6564159999979893,0.11017487198114395,0.27244701981544495,-1.0637495517730713
0.6763080000091577,-0.0296463780105114,0.2767118215560913,-0.9533089399337769
0.6961958750034682,-0.09529740363359451,0.11512371152639389,-0.8794124722480774
0.7160868750070222,-0.06762750446796417,-0.28325513005256653,-0.7797843813896179
0.7359788750036387,-0.1334933191537857,-0.6151619553565979,-0.6934881210327148
0.7558698750071926,-0.19649238884449005,-0.4895994961261749,-0.5118381977081299
0.7757618750038091,-0.2430405616760254,-0.1789281666278839,-0.307814359664917
0.795652875007363,-0.18977458775043488,0.12253870069980621,0.02922223135828972
0.815543875010917,-0.14417488873004913,0.22294706106185913,0.3111458122730255
0.8354358750075335,-0.1180187314748764,0.044918209314346313,0.5698796510696411
0.8553268749965355,-0.08854712545871735,-0.10557568818330765,0.9248976707458496
0.8752178750000894,-0.04255034774541855,0.06433877348899841,1.2886590957641602
0.8951098749967059,-0.004177768714725971,0.404486745595932,1.6496944427490234
0.9150008750002598,-0.022307517006993294,0.5773794054985046,2.0496795177459717
0.9348918750038138,-0.11205430328845978,0.2139948457479477,2.2628695964813232
0.9547838750004303,-0.1992143839597702,-0.4729100465774536,2.399941921234131
0.9746748750039842,-0.22796577215194702,-0.7722815871238708,2.495114326477051
0.9945658750075381,-0.22629810869693756,-0.6985889673233032,2.588480234146118
1.0144578750041546,-0.19518855214118958,-0.5385811924934387,2.5936551094055176
1.0343488750077086,-0.18552443385124207,-0.40491899847984314,2.5151712894439697
1.0542398749967106,-0.17160062491893768,-0.2630510926246643,2.4854226112365723
1.074131875007879,-0.16886790096759796,-0.13953152298927307,2.4404256343841553
1.094022874996881,-0.14311876893043518,-0.20883816480636597,2.204542636871338
1.113913875000435,-0.13598816096782684,-0.3560801148414612,1.9950144290924072
1.1338058749970514,-0.09544602781534195,-0.34816330671310425,1.7492713928222656
1.1536968750006054,-0.054202135652303696,-0.1246386393904686,1.449114441871643
1.1735878750041593,-0.04320112243294716,0.04567078873515129,1.0490642786026
1.1934798750007758,-0.01654009521007538,0.25590285658836365,0.6999999284744263
1.2133708750043297,-0.02423681877553463,0.3149499297142029,0.38360223174095154
1.2332618750078836,-0.011037672869861126,0.08147911727428436,0.11104044318199158
