Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
0.0,-2.3945704650878907,-0.7192913818359372,-0.5632786560058594
0.019894999999451102,-2.384990386962891,-1.7159188842773432,-0.9589059448242188
0.03978899999947316,-2.4264541625976563,-1.7469044494628907,-1.1455677795410157
0.05968299999949522,-2.1742286682128906,-1.9567680358886719,-1.9263441467285156
0.07957699999951728,-1.8125807189941407,-2.027421112060546,-2.0743862915039064
0.09947099999953934,-1.633553009033203,-2.097625122070312,-1.3739927673339845
0.1193649999995614,-2.1510269165039064,-2.072926483154296,-0.968785400390625
0.13925899999958347,-3.6181260681152345,-1.4124998474121089,-1.0148895263671875
0.15915299999960553,-4.552782440185547,-1.9941902160644531,-1.3064831542968751
0.1790469999996276,-3.8778359985351565,-1.9507804870605465,-0.3573069763183594
0.19894199999998818,-3.4218841552734376,-1.3306201171875003,-1.1008108520507813
0.21883600000001024,-4.545896759033203,-1.5259638977050773,-1.3021421813964844
0.2387300000000323,-4.787194976806641,-1.9409010314941408,-1.4911990356445313
0.25862400000005437,-3.01053955078125,-2.221268005371094,-0.8414002990722657
0.2785180000000764,-2.955154724121094,-0.7767718505859378,-0.7722441101074219
0.2984120000000985,-4.2046064758300785,-0.9775044250488278,-1.6807049560546876
0.31830600000012055,-3.476969604492188,-1.5458724975585945,-0.8553213500976563
0.3382000000001426,-1.7760566711425783,-0.8058114624023442,-0.8072712707519532
0.35809400000016467,-1.0681787109375,-0.9029594421386715,-0.9169931030273438
0.37798899999961577,-0.40655456542968754,-1.0466606140136712,-0.7936495971679688
0.39788479166600155,0.32871643066406253,-0.7918904113769525,-0.4656816101074219
0.4177787916660236,1.1868818664550782,-0.6757319641113284,-0.15073654174804688
0.43767279166604567,0.5848338317871095,-0.599241027832031,-0.4818479919433594
0.45756679166606773,0.9517208862304688,-0.16589218139648487,-0.6602769470214844
0.4774607916660898,0.4673281860351563,-0.7448881530761717,0.4140390014648438
0.49735479166611185,-0.5836363220214844,-0.6899523925781246,-0.2644999694824219
0.5172487916661339,0.35700759887695316,-0.3699179077148429,-0.26764343261718754
0.537142791666156,0.2540217590332031,0.6924229431152344,-0.7415579223632813
0.5570377916665166,1.0891351318359375,0.12884490966796847,-0.9051676940917969
0.5769317916665386,-0.20148101806640625,-0.8605975341796874,0.19414627075195315
0.5968257916665607,-2.9990135192871095,0.13842498779296974,-2.4421714782714843
0.6167197916665828,-1.9199075317382814,-0.9456207275390618,-1.3753399658203125
0.6366137916666048,-1.2271481323242188,-1.4798597717285151,-0.40745269775390625
0.6565077916666269,-1.9380198669433595,-1.853183441162109,-0.42691223144531254
0.6764017916666489,-2.5093817138671874,-0.9328971862792965,-0.6366261291503906
0.696295791666671,-3.1713052368164063,-2.405684509277343,-1.4549743652343752
0.716189791666693,-4.436623992919922,-2.8647798156738276,-2.0613633728027345
0.7360837916667151,-5.6556889343261725,-3.474761352539062,-2.7099645996093753
0.7559777916667372,-5.867947540283203,-1.384358367919921,-3.533551940917969
0.7758727916661883,-6.896758117675781,0.8037913513183597,-3.8116735839843754
0.7957667916662103,-7.4202195739746095,2.9937373352050782,-3.912863159179688
0.8156607916662324,-7.639064483642579,4.8573619079589845,-3.373235321044922
0.8355547916662545,-7.905360717773438,6.192734985351563,-3.1255004882812503
0.8554487916662765,-8.208779754638673,6.925760650634766,-3.5447785949707034
0.8753427916662986,-7.634573822021485,7.486195220947266,-3.6278558349609376
0.8952367916663206,-7.761360168457031,7.663576354980469,-4.186194763183594
0.9151307916663427,-7.83889892578125,7.185021514892579,-4.976251831054688
0.9350247916663648,-6.883286132812501,7.194900970458985,-4.823719024658203
0.9549187916663868,-6.318061523437501,7.08353256225586,-4.890779571533203
0.9748127916664089,-6.872358856201172,7.242951049804688,-5.531297607421875
0.994706791666431,-6.346652069091797,7.148048400878906,-4.749024353027344
1.014600791666453,-5.6329362487792976,7.389346618652344,-3.95941635131836
1.034494791666475,-4.973108367919922,7.308365020751953,-3.1992970275878907
1.0543887916664971,-4.909490661621094,6.520253906250001,-2.406695251464844
1.0742827916665192,-5.0937574768066405,5.059741058349609,-1.6733702087402345
1.0941767916665412,-4.088597717285157,4.117600250244141,-1.8809884643554688
1.1140707916665633,-3.815864868164063,3.294761352539063,-2.754422149658203
1.1339647916665854,-3.8678068542480473,2.771599273681641,-3.2428564453125
1.1538587916666074,-5.36050277709961,2.7248963928222656,-4.240831146240234
1.1737537916660585,-5.16890121459961,3.224257965087891,-3.133733367919922
1.1936477916660806,-5.033732299804687,2.6103845214843755,-2.611768798828125
1.2135417916661027,-3.860322418212891,1.6243849182128915,-2.1583616638183596
1.2334357916661247,-3.0159283447265626,1.487569427490234,-2.3535557556152344
1.2533297916661468,-2.811303863525391,1.619744567871093,-1.964963836669922
1.2732237916661688,-3.378025360107422,1.8731675720214849,-1.84656005859375
1.293117791666191,-3.4214350891113283,1.4208082580566401,-2.0239411926269533
1.313011791666213,-3.0073960876464847,0.3165545654296871,-0.662222900390625
1.332905791666235,-2.123334503173828,0.18722351074218757,-0.7728428649902345
1.352799791666257,-2.013163604736328,-0.018448791503905326,0.3745211791992188
1.3726937916662791,-3.1521450805664064,-0.7727302551269535,1.0210267639160158
1.3925877916663012,-4.059408416748047,-0.6121142578125003,2.684966583251953
1.412480749999304,-3.2278875732421874,-0.33743545532226626,0.8954379272460938
1.432374749999326,-2.2132974243164063,-1.6195193481445305,-0.20028350830078126
1.452268749999348,-2.9322523498535156,-1.7066381835937499,-1.4675482177734376
1.4721627499993701,-3.9532791137695313,-2.2503076171875005,-2.32556396484375
1.4920567499993922,-3.0195208740234376,-2.28428695678711,-2.4764501953125
1.5119507499994143,-3.1692095947265626,-1.9227886962890626,-2.205513610839844
1.5318447499994363,-3.4193394470214846,-2.0301155090332035,-1.1106903076171875
1.5517387499994584,-3.263812866210938,-1.9453916931152335,-0.9120533752441407
1.5716327499994804,-2.758613433837891,-1.8615660095214839,-1.1687695312500002
1.5915257500000735,-2.630629577636719,-2.1676794433593756,-0.8171507263183594
1.6114197500000955,-2.8491751098632814,-1.430312805175781,-0.9204359436035157
1.6313137500001176,-4.02123779296875,-1.0935131835937497,-1.3663586425781251
1.6512077500001396,-2.9858409118652345,-1.7916613769531242,-0.8788224792480469
1.6711017500001617,-2.4938140869140626,-1.6573905944824219,-0.36134857177734375
1.6909957500001838,-1.6923806762695313,-0.9382859802246095,-1.2151730346679688
1.7108897499992963,-2.2351519775390627,-1.2202995300292976,-1.076561279296875
1.7307837499993184,-2.092947692871094,-1.2390106201171882,-0.6918612670898437
1.7506777499993404,-1.5645465087890627,-1.004298706054687,-1.40108642578125
1.7705717499993625,-0.4677772521972656,-1.2202995300292976,-0.3833528137207031
1.7904657499993846,-0.4152365112304688,-0.8948762512207029,-0.22602996826171876
1.8103597499994066,0.0473016357421875,-0.6287297058105459,-0.008831634521484376
1.8302537499994287,0.7259902954101562,-0.5963969421386714,-0.004340972900390625
1.8501477499994508,0.6328839111328125,-0.28594253540039105,-0.4305047607421875
1.8700417499994728,0.7472460937500001,-0.6646549987792962,0.5966592407226563
1.8899357499994949,-0.4417314147949219,-0.5404133605957036,-0.4076023864746094
1.909829749999517,0.040415954589843754,-0.313784637451171,-0.5719606018066407
1.929723749999539,0.23426284790039065,-0.11020797729492138,0.3043171691894531
1.949617749999561,1.0330018615722656,-0.09943038940429716,1.8739530944824219
1.9695117499995831,0.6899153137207031,-0.38159362792968743,0.5611830139160157
1.9894057499996052,1.8520985412597657,-1.1849729919433596,-0.8110134887695313
2.0092997499996272,0.6535409545898437,-0.34192611694335895,-0.159268798828125
2.0291937499996493,-2.0386106872558596,-1.4309115600585933,-1.0627899169921875
2.0490877499996714,-0.40610549926757816,-1.8729423522949222,-0.019908599853515625
2.0689817499996934,-4.341122589111328,-0.3546496582031242,-0.9916877746582031
2.0888757499997155,-5.995332641601562,-0.09149688720703075,-3.2757879638671876
2.1087697499997375,-2.8461813354492187,1.6026800537109374,-1.9547850036621095
2.1286637499997596,-6.214177551269532,0.15369323730468842,-3.5893858337402347
2.1485577499997817,-5.316643981933594,0.11522323608398466,-3.0699659729003907
2.1684517499998037,-7.064259796142578,-0.26124389648437507,-4.376299438476563
2.188345749999826,-7.326963500976563,-0.5193072509765617,-4.3436672973632815
2.208239749999848,-7.291337585449219,1.1931317138671869,-4.624633026123047
2.22813374999987,-7.682174835205078,3.2871272277832038,-4.725523223876953
2.248027749999892,-7.6685531616210945,5.415401458740234,-5.056185607910156
2.267921749999914,-7.744595031738282,6.867980804443359,-5.05588623046875
2.287815749999936,-7.688162384033204,7.68992156982422,-5.244793395996094
2.307709749999958,-7.350464630126954,8.132700805664063,-5.315147094726563
2.32760374999998,-7.821085968017578,8.424593811035157,-6.065536651611328
2.3474977500000023,-6.927743682861329,7.81161849975586,-5.023703155517579
2.3673917500000243,-6.604116668701172,7.658936004638672,-4.045786743164062
2.3872857500000464,-6.767726440429688,6.689701538085938,-3.081342315673828
2.40717929166658,-5.602549438476562,5.1815876770019536,-0.7899073791503907
2.427073291666602,-5.082979888916016,4.803324279785157,0.22647903442382813
2.446967291666624,-5.061275024414063,4.294532318115235,-0.839304656982422
2.466861291666646,-5.14210693359375,5.132639465332032,-2.395917663574219
2.486755291666668,-6.6806076049804695,5.374386749267579,-3.234473876953125
2.5066492916666903,-7.034022674560547,5.215267639160157,-2.3574476623535157
2.5265432916667123,-6.024971008300781,4.883407745361328,-0.5342390441894531
2.5464372916667344,-4.277654571533203,4.059970092773438,-0.19953506469726565
2.5663312916667564,-2.9620404052734375,2.269842681884766,-0.8863069152832032
2.5862252916667785,-3.01053955078125,1.3318931579589854,-1.00830322265625
2.6061192916668006,-3.73383544921875,2.815907135009766,-2.255809020996094
2.6260132916668226,-4.283193054199219,3.204948120117188,-2.003134460449219
2.6459072916668447,-5.237758026123047,2.1328775024414064,-2.639012145996094
2.6658012916668667,-3.920497283935547,1.08640365600586,-1.9974462890625
2.6856952916659793,-2.913541259765625,1.7248260498046877,-1.8489550781250002
2.7055892916660014,-3.7687129211425785,1.4727502441406255,-1.1322454833984374
2.7254832916660234,-3.280727691650391,0.8226521301269525,-0.42107437133789066
2.745378291666384,-3.3090188598632815,0.6115910339355466,-0.8033793640136719
2.765272291666406,-3.443589019775391,-0.04254867553710895,-0.7755372619628906
2.785166291666428,-3.625760192871094,-0.6752828979492183,-0.6027964782714844
2.80506029166645,-3.6577935791015626,-0.6612121582031243,-0.1275347900390625
2.8249542916664723,-3.7172200012207033,-0.47140686035156243,-0.1932481384277344
2.8448482916664943,-2.9141400146484377,-1.3699882507324226,-1.0719209289550782
2.8647422916665164,-2.637814636230469,-1.8859652709960937,-0.9794132995605469
2.8846362916665385,-3.4322126770019534,-1.816210327148438,-1.4048286437988282
2.9045302916665605,-3.8311331176757815,-2.0952301025390625,-1.9755917358398438
2.9244242916665826,-3.5140924072265625,-2.298806762695312,-1.409468994140625
2.9443192916660337,-2.6673033142089846,-2.2946154785156256,-0.7171586608886719
2.9642132916660557,-2.764600982666016,-2.1935755920410163,-0.7231462097167969
2.984107291666078,-3.5103501892089843,-1.8006427001953131,-0.33365615844726565
3.0040012916661,-3.9784268188476566,-1.98161636352539,-0.9668394470214844
3.023895291666122,-3.888014831542969,-1.9943399047851553,-1.0304571533203126
3.043789291666144,-3.676205291748047,-1.4336059570312507,-1.5426919555664063
3.063683291666166,-2.910996551513672,-2.481726379394532,-1.2961546325683595
3.083577291666188,-2.9737161254882816,-1.6722097778320304,-0.769998779296875
3.1034722916665487,-1.9544856262207033,-1.1976965332031249,-1.086291046142578
3.1233662916665708,-1.23822509765625,-1.217455444335938,-0.7533833312988282
3.143260291666593,-1.1493099975585939,-1.2238920593261717,-0.4992118835449219
3.163154291666615,-0.7026388549804687,-0.8743688964843752,-0.9189390563964844
3.183048291666637,-0.6210585021972657,-1.138120422363281,-0.34817596435546877
3.202942291666659,0.8253836059570313,-0.556729431152343,-0.5306465148925782
3.222836291666681,1.9190093994140627,-0.6727381896972648,-0.13861175537109377
3.242730291666703,1.77470947265625,-0.9276580810546875,0.8015830993652344
3.2626252916661542,1.729054412841797,-0.39761032104492244,-0.31180160522460937
3.2825192916661763,0.8635542297363281,-0.5715486145019533,-0.42870849609375
3.3024132916661983,0.016465759277343752,-1.4015725708007807,0.06735992431640625
3.3223072916662204,0.8408015441894532,-1.1177627563476555,0.07708969116210938
3.3422012916662425,1.689536590576172,-1.0375296020507818,0.6979985046386719
3.3620952916662645,2.0073257446289063,-0.4610783386230466,1.175804901123047
3.3819892916662866,0.9430389404296875,-1.1547358703613284,-0.6890171813964844
3.401883999999882,0.2902464294433594,-0.9730137634277352,-0.48559020996093755
3.421777999999904,-0.9401948547363281,-0.7351583862304683,-0.8469387817382813
3.441671999999926,-2.6626629638671875,-1.4735728454589836,-1.6964222717285158
3.461565999999948,-2.288291473388672,-0.7484806823730459,-1.6733702087402345
3.48145999999997,-3.697760467529297,-1.4124998474121089,-2.933599548339844
3.501353999999992,-4.490960998535156,-1.0047477722167972,-3.1961535644531254
3.521248000000014,-5.701643371582032,-0.4800888061523434,-4.051624603271485
3.541142000000036,-7.006629638671876,0.284970245361329,-4.4756927490234375
3.5610369999994873,-7.407196655273438,0.608746948242187,-4.6710365295410154
3.5809309999995094,-8.621770935058594,4.412786407470703,-6.154900817871094
3.6008249999995314,-8.662486267089845,4.547955322265626,-4.427043914794922
3.6207189999995535,-8.25129135131836,7.652050323486328,-4.65352294921875
3.6406129999995755,-7.230863342285157,9.523907775878907,-4.135450286865234
3.6605069999995976,-7.31483871459961,9.945730590820313,-4.280049591064453
3.6804009999996197,-6.932833099365235,8.83623779296875,-4.490362243652344
3.7002949999996417,-6.8021548461914065,5.3312763977050786,-3.9068756103515625
3.720188999999664,-6.2140278625488286,3.2353349304199224,-2.2086570739746096
3.7400840000000244,-6.4762825012207035,2.5626338195800784,-1.412911834716797
3.7599780000000464,-5.188211059570313,3.12217025756836,0.3405418395996094
3.7798720000000685,-3.9234910583496094,4.195588073730469,-0.3418890380859375
3.7997660000000906,-3.9541772460937503,5.6869367980957035,-2.451452178955078
3.8196600000001126,-5.197042694091797,6.723381500244141,-3.7476068115234376
