Time (s),X (rad/s),Y (rad/s),Z (rad/s)
0.0,0.37088942527770996,4.156204700469971,5.5843825340271
0.01989400000002206,-0.36768680810928345,1.7457449436187744,5.770063877105713
0.03978800000004412,-1.0495760440826416,-0.682553768157959,5.72173547744751
0.059680999999727646,-0.03626906871795654,-3.134866714477539,5.176126003265381
0.07957499999974971,1.972461462020874,-3.9811434745788574,4.488968849182129
0.09946899999977177,3.6268081665039062,-3.8542349338531494,3.564997434616089
0.11936199999945529,4.066378593444824,-0.9755891561508179,2.4668240547180176
0.13925599999947735,4.470917224884033,1.6475646495819092,0.8290751576423645
0.15914999999949941,4.718900203704834,1.6606359481811523,-0.3426051139831543
0.17904300000009243,5.027619361877441,-0.33535146713256836,-1.3267326354980469
0.1989370000001145,4.961390495300293,-1.855643391609192,-2.967700481414795
0.21883100000013656,4.351210117340088,-2.0713577270507812,-4.6508636474609375
0.23872399999982008,3.837813377380371,-0.9717095494270325,-5.851706504821777
0.25861799999984214,3.2153244018554688,0.5859676003456116,-6.555238246917725
0.2785119999998642,2.482454776763916,1.8554177284240723,-7.0618672370910645
0.2984049999995477,0.4880266487598419,5.411585807800293,-5.890574932098389
0.3182989999995698,-3.0773658752441406,-0.2200041562318802,-4.64279317855835
0.33819299999959185,3.210139751434326,2.2984862327575684,-6.687286376953125
0.35808600000018487,-0.30912309885025024,7.44782018661499,-5.646510124206543
0.37798000000020693,-0.4294576644897461,3.138154983520508,-4.337908744812012
0.397874000000229,1.2540338039398193,-3.1183407306671143,-2.1753361225128174
0.4177669999999125,0.5286250710487366,-2.9900074005126953,-1.6604323387145996
0.4376609999999346,1.3158626556396484,2.1180553436279297,-1.4698433876037598
0.45755499999995664,1.8164910078048706,3.3257946968078613,-0.41961321234703064
0.4774489999999787,2.301797389984131,-0.5832903981208801,-1.0367077589035034
0.4973419999996622,-8.88255786895752,0.4334198236465454,1.0625905990600586
0.5172359999996843,5.78489875793457,-8.980585098266602,2.5929441452026367
0.5371299999997063,-0.07393904775381088,1.2564890384674072,3.6600944995880127
0.5570229999993899,-0.14602376520633698,2.782538652420044,-0.21461905539035797
0.5769169999994119,0.3586651384830475,2.413236141204834,0.24916498363018036
0.596810999999434,1.4729082584381104,-0.6961496472358704,1.8315781354904175
0.616704000000027,0.5600386261940002,-1.014963150024414,0.369719922542572
0.6365977916666452,0.18366631865501404,2.435399293899536,-0.32268011569976807
0.6564917916666673,0.13810287415981293,1.0337640047073364,-0.562375009059906
0.6763847916663508,-0.18545937538146973,0.04130058363080025,-0.4376237094402313
0.6962787916663729,-0.6272774934768677,0.3940368592739105,-1.1568392515182495
0.7161727916663949,-0.6878666877746582,0.5513615012168884,-1.219115972518921
0.736066791666417,-0.566982626914978,0.43833813071250916,-1.0977073907852173
0.7559597916661005,-0.6610904932022095,0.3597504794597626,-0.5507784485816956
0.7758537916661226,-0.26524925231933594,0.6717578768730164,-0.22090667486190796
0.7957477916661446,0.3627277910709381,1.2206652164459229,0.8594689965248108
0.8156407916667376,0.8788254261016846,1.4154770374298096,4.274913311004639
0.8355347916667597,1.8947882652282715,1.7183771133422852,6.282688140869141
0.8554287916667818,2.3624629974365234,0.9619290232658386,6.69755744934082
0.8753217916664653,2.0834553241729736,1.729249119758606,7.372696876525879
0.8952157916664873,1.2385859489440918,2.2447030544281006,6.1986918449401855
0.9151097916665094,1.0761233568191528,2.0910286903381348,5.932577133178711
0.9350027916661929,1.321300983428955,2.018862724304199,4.876107692718506
0.954896791666215,1.6672934293746948,0.9205151796340942,2.1533591747283936
0.974790791666237,1.499004602432251,0.2093217819929123,-0.06378273665904999
0.9946837916668301,1.6412242650985718,-0.8455833196640015,-2.244910955429077
1.0145777916668521,1.5301036834716797,-2.1966054439544678,-4.517917633056641
1.0344717916668742,1.03907310962677,-3.126842737197876,-5.408636093139648
1.0543647916665577,0.721837043762207,-2.034031391143799,-5.928725719451904
1.0742587916665798,-0.03359164670109749,0.651498556137085,-6.151561260223389
1.0941517916662633,0.29525062441825867,2.7834391593933105,-6.162369251251221
1.1140457916662854,0.4985553026199341,1.890604853630066,-5.307097911834717
1.1339397916663074,0.50770503282547,-1.286576509475708,-3.996825933456421
1.1538327916669004,0.06991540640592575,-2.6836953163146973,-3.3105340003967285
1.1737267916669225,1.5316340923309326,-5.8902435302734375,-2.091512680053711
1.1936207916669446,-1.486384391784668,7.11290979385376,6.118355751037598
1.213513791666628,0.615679919719696,-5.258796215057373,-1.627967119216919
1.2334077916666502,0.36731261014938354,0.2199687659740448,1.7948304414749146
1.2533017916666722,-0.048271697014570236,0.15665191411972046,0.8610527515411377
1.2731947916663557,-0.5242803692817688,1.5396994352340698,-0.9697610139846802
1.2930887916663778,-0.028030216693878174,1.106092929840088,0.19027918577194214
1.3129817916660613,-0.2913912534713745,-0.12786558270454407,0.14971119165420532
1.3328757916660834,-1.0367858409881592,0.9705110788345337,-1.1298131942749023
1.3527697916661054,-1.2954423427581787,0.5958037972450256,-1.2041765451431274
1.3726627916666985,-1.4972995519638062,-0.3701896071434021,-1.292889952659607
1.3925567916667205,-1.5732860565185547,-0.38017040491104126,-1.3997416496276855
1.4124507916667426,-1.0738446712493896,-0.8293676376342773,-0.8045854568481445
1.4323437916664261,-0.6254395842552185,-0.11585919559001923,-0.7883399724960327
1.4522377916664482,-0.5301888585090637,0.3396559953689575,-0.05616866797208786
1.4721307916661317,-0.17800986766815186,-0.7349746227264404,1.88713800907135
1.4920247916661538,-0.15036028623580933,-2.1618006229400635,4.83814001083374
1.5119187916661758,0.6794834733009338,-1.7332152128219604,5.22357177734375
1.5318117916667688,1.5372716188430786,-0.28599968552589417,5.982570171356201
1.551705791666791,1.784873366355896,1.331845998764038,5.724842071533203
1.5715987916664744,1.3986879587173462,3.24763822555542,5.190034866333008
1.5914927916664965,0.9417474865913391,3.3707218170166016,4.7446088790893555
1.61138579166618,0.33396878838539124,2.7579894065856934,4.311878204345703
1.631279791666202,0.2542678117752075,1.10513174533844,3.14876389503479
1.6511738749995857,0.7517805099487305,-0.6246087551116943,0.9791515469551086
1.6710668750001787,0.767743706703186,-2.271209478378296,-0.8595390319824219
1.6909608750002008,0.944397509098053,-3.572868585586548,-2.4369874000549316
1.7108538749998843,0.8214244842529297,-3.7274441719055176,-3.6228768825531006
1.7307478749999063,0.24351556599140167,-2.696708917617798,-4.461183071136475
1.7506408749995899,-0.20996257662773132,-0.40926334261894226,-4.908655166625977
