Time (s),X (rad/s),Y (rad/s),Z (rad/s)
0.0,0.0024575740098953247,-0.17655764520168304,-0.35403406620025635
0.019895000000360596,-0.04983058571815491,-0.25723105669021606,-0.1389661431312561
0.03978900000038266,-0.047344859689474106,-0.3382679522037506,0.03265460208058357
0.05968300000040472,-0.10491441190242767,-0.3141689896583557,0.21533413231372833
0.07957700000042678,-0.10737791657447815,-0.16755516827106476,0.4140719473361969
0.09947100000044884,-0.0732092633843422,0.03917185589671135,0.5649426579475403
0.1193650000004709,-0.14416849613189697,0.28945139050483704,0.6535173654556274
0.13925900000049296,-0.20453627407550812,0.41463419795036316,0.6537594795227051
0.15915299999960553,-0.19542481005191803,0.21011991798877716,0.7236670255661011
0.1790469999996276,-0.21652106940746307,0.17671780288219452,0.7074364423751831
0.19894199999998818,-0.3807436525821686,0.17968986928462982,0.6789647936820984
0.21883600000001024,-0.39084750413894653,0.17347362637519836,0.6161186695098877
0.2387300000000323,-0.3745519518852234,0.041069645434617996,0.6503409147262573
0.25862400000005437,-0.4392627477645874,0.021146193146705627,0.6490397453308105
0.2785180000000764,-0.5262048840522766,0.1454067975282669,0.5800898671150208
0.2984120000000985,-0.507055938243866,-0.07334486395120621,0.5600669384002686
0.31830600000012055,-0.46206730604171753,-0.164494127035141,0.5639662146568298
0.3382000000001426,-0.518430769443512,-0.13985897600650787,0.5878671407699585
0.35809400000016467,-0.4520712196826935,-0.2104840725660324,0.6509547829627991
0.37798899999961577,-0.37557050585746765,-0.3105551600456238,0.7578038573265076
0.39788479166691104,-0.4790414869785309,-0.2701803743839264,0.9042170643806458
0.4177787916669331,-0.5227174758911133,-0.2081260085105896,1.0198408365249634
0.43767279166695516,-0.6551610827445984,-0.06578930467367172,1.2345356941223145
0.4575667916669772,-0.7521328330039978,-0.13907551765441895,1.4100112915039062
0.4774607916669993,-0.7443190217018127,-0.22338953614234924,1.531319260597229
0.49735479166702135,-0.8186035752296448,-0.23220720887184143,1.7341516017913818
0.5172487916670434,-0.9411826133728027,-0.20193561911582947,1.8501282930374146
0.5371427916670655,-0.9520764946937561,-0.05546509474515915,2.012822389602661
0.5570377916665166,-0.9214120507240295,0.08898138999938965,2.1155965328216553
0.5769317916665386,-0.8269075751304626,0.13208389282226562,2.097710132598877
0.5968257916665607,-0.9710845351219177,-0.01786627247929573,2.1330056190490723
0.6167197916665828,-0.8419041037559509,-0.22351118922233582,2.072831869125366
0.6366137916666048,-0.733203113079071,-0.19234342873096466,2.04593563079834
0.6565077916666269,-0.7476418614387512,-0.04780774563550949,2.0172548294067383
0.6764017916666489,-0.8500882387161255,0.1844475269317627,1.8443787097930908
0.696295791666671,-0.9023721814155579,0.21784722805023193,1.7284886837005615
0.716189791666693,-0.9002532958984375,0.07489535957574844,1.6021864414215088
0.7360837916667151,-0.7851219773292542,-0.02683001197874546,1.4647548198699951
0.7559777916667372,-0.723601222038269,-0.021520616486668587,1.1485393047332764
