timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
1651568,-0.000,-0.002,0.007,1.04,-19.54,-2.07
1651768,0.005,-0.013,-0.059,16.13,1.80,4.60
1651968,-0.008,0.035,-0.027,16.64,11.91,3.24
1652168,-0.002,0.016,-0.109,9.65,1.09,8.61
1652368,-0.023,0.059,-0.031,3.99,32.00,6.56
1652568,0.009,0.061,0.130,-46.52,13.85,-1.33
1652768,-0.012,0.077,0.281,-85.18,23.01,-17.86
1652968,-0.011,-0.061,0.338,-115.46,7.90,-8.62
1653168,-0.026,-0.356,0.256,-104.40,0.05,-5.19
1653368,-0.025,-0.614,0.092,-45.43,6.08,-4.88
1653568,-0.043,-0.494,0.067,41.51,-14.79,7.83
1653768,0.068,-0.016,0.147,110.67,-15.39,25.74
1653968,0.327,0.338,-0.010,182.05,34.02,9.24
1654168,-0.038,0.403,0.184,98.07,6.38,13.18
1654368,-0.107,0.190,0.096,-31.98,11.26,-13.40
1654568,0.072,0.325,0.075,-129.27,18.17,-34.34
1654768,0.011,0.020,0.024,-153.56,32.33,-23.49
1654968,-0.115,-0.579,-0.104,-91.57,17.08,-17.10
1655168,-0.017,-0.629,-0.234,28.69,-27.26,21.92
1655368,0.002,-0.131,0.143,121.66,-23.43,7.95
1655568,0.090,0.420,0.077,162.18,19.70,-19.62
1655768,-0.003,0.370,0.021,82.69,-13.23,9.73
1655968,-0.312,0.264,0.292,-47.00,21.54,-17.92
1656168,0.143,0.313,-0.005,-161.25,13.73,-6.61
1656368,0.043,-0.135,-0.006,-149.68,88.99,-4.93
1656568,-0.090,-0.654,-0.169,-91.48,9.43,-22.16
1656768,-0.052,-0.655,-0.225,45.83,-18.08,18.51
1656968,0.024,-0.012,0.068,146.43,-27.31,20.08
1657168,0.060,0.508,0.177,173.78,-12.97,-5.65
1657368,0.073,0.334,0.012,81.95,-22.07,19.40
1657568,0.008,0.235,0.068,-12.32,16.76,-9.64
1657768,0.079,0.356,0.072,-148.98,0.45,-16.64
1657968,0.098,0.033,-0.056,-167.01,52.41,-3.92
