timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
3636372,-0.351,-0.491,-0.045,86.51,50.91,52.92
3636572,-0.111,-0.164,0.497,45.95,-15.59,-78.82
3636772,0.547,-0.076,0.467,-71.08,-26.16,-72.66
3636972,0.356,-0.243,-0.070,-42.43,8.99,64.82
3637172,-0.179,-0.315,-0.184,42.59,-16.15,82.98
3637372,-0.296,-0.145,0.213,62.41,-19.71,-25.97
3637572,0.040,0.195,0.411,-8.75,-27.55,-92.80
3637772,0.542,-0.027,0.010,-83.07,-18.79,1.50
3637972,0.080,-0.217,-0.323,-14.87,3.03,99.46
3638172,-0.408,-0.228,-0.161,79.31,-5.00,61.07
3638372,-0.268,0.054,0.362,64.80,-7.05,-72.22
3638572,0.362,0.199,0.467,-66.29,-11.75,-111.94
3638772,0.582,-0.108,-0.156,-96.92,-23.52,55.24
3638972,-0.401,-0.261,-0.513,29.92,-55.29,125.85
3639172,-0.558,0.029,0.159,101.70,-21.07,-42.44
3639372,0.239,0.239,0.559,-20.21,-8.71,-137.35
3639572,0.762,-0.001,-0.232,-106.96,-29.42,40.49
3639772,-0.284,-0.232,-0.541,29.09,18.87,130.55
3639972,-0.579,-0.080,0.127,91.59,-19.16,-7.66
3640172,-0.031,0.263,0.541,-13.64,-11.20,-132.95
3640372,0.711,0.010,-0.084,-115.30,-60.32,-35.50
3640572,0.004,-0.122,-0.565,-13.37,15.44,131.10
3640772,-0.487,-0.132,-0.135,114.50,9.87,54.86
3640972,-0.292,0.187,0.500,69.86,-2.31,-84.94
3641172,0.441,0.158,0.243,-85.90,-20.48,-102.46
3641372,0.554,-0.149,-0.287,-75.50,-22.36,94.89
3641572,-0.490,-0.220,-0.421,58.08,7.06,116.53
3641772,-0.547,-0.029,0.224,87.94,-28.75,-37.85
3641972,0.204,0.264,0.544,-22.30,-37.74,-130.53
3642172,0.690,0.009,-0.091,-101.89,-35.10,-5.50
3642372,-0.125,-0.154,-0.407,-18.91,37.51,127.58
