timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
2353972,0.005,0.001,-0.000,0.36,0.58,-0.52
2354172,-0.011,0.004,-0.002,0.17,-0.47,-1.81
2354372,0.002,-0.001,0.002,0.12,-0.60,-2.03
2354572,-0.008,0.013,-0.008,-0.27,0.17,0.48
2354772,-0.017,0.038,-0.006,2.44,-0.63,-1.04
2354972,-0.035,0.072,-0.029,6.63,7.56,3.31
2355172,0.045,0.114,-0.056,10.64,-26.47,-24.56
2355372,0.110,0.032,-0.035,-13.46,-12.70,-46.65
2355572,-0.020,-0.057,-0.043,4.52,1.62,-12.47
2355772,0.044,-0.043,-0.041,6.33,18.65,42.89
2355972,0.064,-0.026,0.061,-9.33,32.35,34.37
2356172,-0.058,0.044,0.034,-4.45,5.22,-11.67
2356372,-0.103,0.178,0.024,-10.69,-5.26,-18.94
2356572,-0.138,0.103,0.024,0.22,-2.07,27.43
2356772,-0.021,0.017,-0.028,19.94,-0.41,10.70
2356972,0.125,-0.082,-0.064,7.17,-50.63,-53.50
2357172,0.054,-0.095,-0.048,-0.66,-41.28,-50.83
2357372,0.061,-0.014,-0.102,9.09,25.87,34.62
2357572,0.169,0.068,-0.057,-8.33,33.96,44.29
2357772,-0.118,0.074,-0.019,2.50,4.22,-14.46
2357972,-0.181,0.160,0.032,-1.37,-4.97,-1.11
2358172,-0.110,0.076,0.002,7.84,-5.35,21.56
2358372,0.016,0.011,-0.043,18.28,-19.29,-6.87
2358572,0.113,-0.025,-0.034,-7.79,-31.02,-80.66
2358772,0.099,-0.045,-0.041,10.28,-19.98,-19.66
2358972,0.144,-0.006,-0.034,-9.06,32.16,73.61
2359172,0.009,0.097,0.014,-22.40,38.61,33.32
2359372,-0.133,0.187,-0.004,-9.87,-10.12,-43.82
2359572,-0.145,0.049,0.006,4.37,-11.65,36.91
2359772,0.042,-0.074,-0.042,8.97,-13.54,15.43
2359972,0.099,-0.072,-0.039,4.39,-30.23,-76.37
2360172,0.091,-0.209,-0.063,-0.04,-36.59,-42.60
2360372,0.122,-0.039,-0.073,12.86,29.06,68.40
2360572,0.000,-0.045,-0.024,-8.02,41.67,48.21
2360772,-0.079,0.061,0.058,1.65,25.06,-22.01
2360972,-0.124,0.121,0.084,-3.69,9.16,-11.14
2361172,-0.136,0.035,0.067,8.12,-8.23,41.31
2361372,0.013,-0.123,0.032,11.76,0.13,0.95
2361572,0.118,-0.077,-0.018,-2.86,-27.93,-73.81
2361772,0.095,-0.087,-0.078,6.11,-28.43,-35.30
2361972,0.035,-0.042,-0.058,11.32,10.26,43.24
2362172,0.100,-0.016,-0.023,-9.87,33.43,45.31
2362372,-0.036,0.039,-0.023,-12.48,11.21,-11.03
2362572,-0.198,0.160,0.046,-3.56,-3.89,-10.24
2362772,-0.071,0.073,0.004,16.69,-15.33,34.97
2362972,0.003,-0.025,-0.070,11.45,-16.71,-4.36
2363172,0.145,-0.122,-0.071,-11.33,-31.59,-88.23
2363372,0.120,-0.031,-0.055,5.41,-27.62,-22.76
2363572,0.065,-0.013,-0.018,11.31,39.08,50.24
2363772,0.029,-0.020,0.037,-12.27,52.24,48.51
2363972,-0.138,0.161,0.052,-28.17,-3.53,-46.53
2364172,-0.237,0.075,0.094,2.02,9.29,8.07
2364372,-0.035,0.050,0.035,15.32,-4.68,19.91
2364572,0.039,-0.120,0.018,-4.21,31.96,0.02
2364772,0.056,-0.149,0.047,15.96,-11.54,-62.60
2364972,0.134,0.018,-0.010,8.31,-17.89,-7.09
2365172,0.006,-0.072,0.002,-9.75,8.74,36.40
2365372,0.097,0.044,-0.023,-20.29,25.30,43.24
2365572,-0.119,0.065,0.003,-9.11,11.09,-31.82
