timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
2834572,0.034,0.004,0.002,-3.38,-8.52,1.66
2834772,0.008,-0.005,-0.003,-2.80,0.99,2.98
2834972,-0.015,0.008,0.007,-0.45,1.70,-1.09
2835172,-0.002,-0.008,0.006,-0.90,-4.31,0.17
2835372,-0.005,-0.008,0.014,-8.49,-15.27,-6.28
2835572,0.229,0.032,-0.439,132.38,-57.39,83.54
2835772,0.430,-0.376,-0.867,252.04,23.80,160.05
2835972,-0.408,-0.724,1.080,67.16,41.77,36.23
2836172,-0.009,-0.203,-0.174,-248.23,-26.89,-164.78
2836372,0.022,0.462,-0.307,-238.74,55.54,-174.68
2836572,0.148,0.066,-0.260,42.00,-8.92,28.98
2836772,0.343,0.546,-0.804,252.04,7.08,214.56
2836972,-0.543,-0.311,0.918,252.04,-100.26,100.37
2837172,-0.361,-0.675,0.304,-248.23,45.22,-163.86
2837372,-0.025,0.713,-0.339,-248.23,60.09,-251.20
2837572,0.834,0.082,-0.297,-51.43,-51.29,-24.18
2837772,0.177,0.404,-0.362,252.04,-53.52,175.96
2837972,-0.090,-0.214,-0.259,252.04,-87.36,152.18
2838172,-0.606,-0.922,1.151,-23.38,-50.63,12.36
2838372,0.063,-0.267,-0.433,-248.23,12.36,-113.86
2838572,0.102,0.586,-0.377,-248.23,-19.60,-117.79
2838772,-0.037,-0.024,-0.238,51.58,33.74,34.87
2838972,0.338,0.354,-0.562,252.04,95.03,154.61
2839172,-0.509,-0.404,0.647,252.04,61.44,165.50
2839372,-0.254,-0.949,0.628,-201.33,0.47,-117.40
2839572,0.249,0.267,-0.510,-248.23,-30.27,-165.34
2839772,0.217,0.236,-0.238,-163.49,-42.20,-90.40
2839972,0.291,0.258,-0.301,202.76,-30.26,98.46
2840172,0.105,0.058,-0.199,252.04,13.06,178.74
2840372,-0.569,-0.779,1.237,51.53,-60.91,67.60
2840572,-0.180,-0.469,0.144,-248.23,-11.24,-155.37
2840772,0.730,1.009,-0.517,-248.23,-27.89,-224.55
2840972,0.132,0.069,-0.296,51.94,1.32,38.50
2841172,0.342,0.225,-0.936,252.04,-50.78,188.92
2841372,-0.641,-0.652,0.950,246.86,-65.84,185.42
2841572,-0.315,-0.580,0.373,-248.23,60.09,-166.40
2841772,0.326,1.117,-0.408,-248.23,140.06,-251.20
2841972,-0.040,0.066,-0.335,-27.13,-107.81,-8.55
2842172,0.464,0.639,-0.807,252.04,-68.21,207.28
2842372,-0.420,-0.408,0.630,252.04,-11.01,162.78
2842572,-0.431,-0.937,1.018,-182.98,84.07,-105.36
2842772,0.043,0.054,-0.272,-248.23,-52.91,-180.24
2842972,0.372,0.218,-0.265,-184.54,-9.04,-143.57
2843172,0.318,0.196,-0.524,218.69,-80.46,144.84
2843372,-0.018,-0.052,-0.202,252.04,75.57,165.89
2843572,-0.444,-0.627,1.648,33.95,-36.93,43.09
2843772,-0.287,-0.279,0.074,-248.23,-70.00,-216.09
2843972,0.578,0.946,-0.837,-248.23,41.34,-173.40
2844172,-0.005,-0.006,-0.402,86.05,27.04,73.05
2844372,0.351,0.258,-0.472,252.04,-26.02,249.07
2844572,-0.745,-0.694,1.294,181.15,-31.39,153.50
2844772,-0.298,-0.524,0.403,-248.23,-48.97,-168.51
2844972,0.046,0.657,-0.546,-248.23,249.96,-76.32
2845172,0.932,0.125,-0.966,-14.09,-91.32,27.06
2845372,0.361,0.564,-0.752,252.04,-99.62,186.39
2845572,-0.573,-0.312,0.772,252.04,7.48,139.40
2845772,-0.654,-0.713,0.869,-247.11,-5.88,-108.35
2845972,-0.011,0.625,-0.420,-248.23,33.06,-223.75
2846172,0.781,0.152,-0.616,-51.72,-78.23,3.18
2846372,0.498,0.519,-0.699,252.04,-52.02,211.91
2846572,-0.637,-0.126,0.462,252.04,-38.88,169.11
2846772,-0.984,-1.029,1.080,-217.73,-37.91,-120.11
2846972,-0.047,0.224,-0.103,-248.23,-20.47,-225.62
2847172,0.748,0.041,-0.394,-94.77,-250.31,-18.10
2847372,0.324,0.354,-0.439,252.04,-63.42,222.63
2847572,-0.130,0.004,0.079,252.04,49.91,192.97
2847772,-1.066,-0.728,1.299,-137.42,158.55,-170.05
2847972,0.083,-0.112,-0.447,-248.23,19.56,-166.52
2848172,0.739,0.348,-0.344,-206.79,-34.97,-167.79
2848372,0.509,0.007,-0.598,182.50,41.20,131.68
2848572,0.088,0.149,-0.184,252.04,24.66,227.63
2848772,-1.106,-0.774,1.853,73.38,-55.75,134.46
2848972,-0.339,-0.453,0.286,-248.23,14.30,-208.41
2849172,0.508,0.974,-0.805,-248.23,-91.10,-212.34
2849372,0.747,0.017,-0.907,-11.54,-6.65,-9.65
2849572,0.334,0.567,-0.693,252.04,-95.71,212.37
2849772,-0.764,-0.180,0.932,252.04,-59.71,169.94
2849972,-0.236,-0.813,0.629,-248.23,-9.98,-98.40
2850172,0.424,0.308,-0.488,-248.23,158.73,-223.57
2850372,0.640,0.228,-0.651,-63.35,-77.99,-24.53
2850572,0.258,0.411,-0.681,252.04,-72.09,176.08
2850772,-0.354,-0.163,0.481,252.04,14.72,223.34
2850972,-1.050,-0.876,1.402,-165.70,38.33,-174.53
2851172,-0.116,0.002,-0.138,-248.23,0.01,-210.54
2851372,0.336,0.485,-0.431,-214.49,44.96,-173.85
2851572,0.310,0.176,-0.481,150.97,41.15,101.56
2851772,0.416,0.080,-0.492,252.04,-62.17,203.34
2851972,-1.072,-0.483,1.730,120.12,-59.94,155.63
2852172,-0.220,-0.559,0.367,-248.23,-20.04,-196.38
2852372,0.497,0.812,-0.562,-248.23,110.36,-212.92
2852572,0.787,0.231,-0.974,-32.26,-26.52,33.38
2852772,0.533,0.683,-0.694,252.04,-9.54,228.96
2852972,-0.647,-0.267,0.571,252.04,42.51,248.33
2853172,-0.496,-0.683,0.579,-206.04,2.85,-184.79
2853372,0.251,0.655,-0.601,-248.23,31.78,-228.28
2853572,0.509,-0.048,-0.361,-117.94,-24.77,-54.62
2853772,0.294,0.397,-0.836,252.04,-141.60,211.97
2853972,-0.599,-0.185,0.654,252.04,154.91,160.80
2854172,-0.986,-1.120,1.242,-162.39,83.91,-166.32
2854372,-0.103,-0.073,0.072,-248.23,-156.24,-196.50
2854572,0.375,0.258,-0.311,-218.64,9.76,-139.66
2854772,0.143,0.193,-0.541,225.13,-67.49,130.76
2854972,-0.062,0.209,0.048,252.04,9.45,166.43
2855172,-1.109,-0.458,1.107,-70.56,96.79,-63.95
2855372,-0.193,-0.449,0.338,-248.23,0.03,-185.87
2855572,0.574,0.796,-0.510,-248.23,131.50,-218.03
2855772,0.480,0.117,-0.572,110.26,117.27,116.50
2855972,0.350,0.285,-0.337,252.04,-51.52,229.85
2856172,-0.781,-0.615,1.356,160.47,-19.64,157.10
2856372,-0.392,-0.639,0.408,-216.29,-21.78,-226.87
2856572,0.789,1.223,-0.697,-248.23,13.76,-251.20
2856772,1.058,0.093,-0.831,13.57,8.67,-41.33
2856972,0.471,0.243,-0.764,252.04,-189.27,249.07
2857172,-1.232,-0.242,1.065,252.04,-24.55,217.39
2857372,-0.262,-0.836,0.645,-236.57,-19.68,-162.21
2857572,0.270,0.630,-0.504,-248.23,-22.54,-216.11
2857772,1.048,0.151,-0.854,-57.19,3.64,-14.54
2857972,0.312,0.506,-0.559,252.04,-74.19,238.98
2858172,-0.524,-0.276,0.583,252.04,23.48,198.47
2858372,-1.223,-0.918,1.313,-96.60,112.87,-83.00
2858572,0.057,-0.068,-0.108,-248.23,25.04,-231.27
2858772,0.217,0.331,-0.341,-194.33,64.22,-208.59
2858972,0.537,0.080,-0.533,146.10,37.45,107.12
2859172,0.322,0.312,-0.155,252.04,-13.61,249.07
2859372,-1.044,-0.636,1.568,106.57,-17.39,150.91
2859572,-0.141,-0.674,0.281,-248.23,-9.07,-231.45
2859772,0.430,0.630,-0.509,-248.23,134.07,-251.20
2859972,0.611,0.229,-0.470,-28.09,-67.00,-8.08
2860172,0.304,0.451,-0.506,252.04,-34.86,208.29
2860372,-0.012,-0.307,-0.122,252.04,-37.35,234.89
2860572,-1.248,-0.871,1.146,-114.56,153.91,-151.56
2860772,-0.030,-0.068,-0.146,-248.23,-5.09,-227.97
2860972,0.076,0.206,-0.372,-155.64,-51.96,-191.55
2861172,0.441,0.194,-0.653,187.12,-75.59,135.45
2861372,0.010,0.130,-0.247,252.04,60.54,159.72
2861572,-0.690,-0.495,1.272,150.18,-65.42,168.67
2861772,-0.309,-0.597,0.424,-238.81,33.70,-185.97
2861972,0.694,1.120,-0.898,-248.23,-23.23,-132.21
2862172,0.511,0.249,-0.557,-78.78,-54.23,-40.63
2862372,0.426,0.635,-0.723,252.04,-60.06,222.89
2862572,-0.148,-0.195,0.298,252.04,27.12,219.14
2862772,-1.030,-0.673,1.544,-115.22,85.08,-77.74
2862972,-0.058,-0.113,-0.000,-248.23,21.87,-236.57
2863172,0.433,0.388,-0.675,-213.33,86.74,-181.63
2863372,0.395,0.165,-0.556,131.41,-3.37,104.82
2863572,0.231,0.276,-0.520,252.04,1.68,208.37
