timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
817168,0.059,-0.040,-0.064,-17.17,-6.97,17.66
817368,-0.078,-0.067,-0.170,18.80,-16.13,19.22
817568,-0.093,0.122,0.014,50.99,-23.57,-36.07
817768,0.040,0.216,0.288,2.41,16.16,-66.28
817968,0.196,0.164,0.196,-70.14,22.83,-39.46
818168,0.158,-0.071,-0.342,-81.37,-48.50,72.91
818368,-0.220,-0.247,-0.324,45.19,-21.57,76.56
818568,-0.110,0.028,0.034,90.40,-11.65,-6.16
818768,-0.304,0.209,0.445,35.37,37.21,-82.75
818968,0.118,0.251,0.341,-80.06,0.19,-75.78
819168,0.225,-0.105,-0.261,-122.14,-62.75,17.91
819368,0.022,-0.442,-0.569,-6.01,-29.39,94.01
819568,-0.180,-0.200,-0.069,118.66,-72.61,21.11
819768,-0.116,0.223,0.332,74.61,-9.86,-69.28
819968,0.306,0.367,0.359,-51.19,-29.23,-100.13
820168,0.520,0.074,-0.138,-106.46,-18.41,10.65
820368,0.166,-0.335,-0.434,-59.13,-15.36,109.12
820568,-0.252,-0.423,-0.365,56.60,-33.26,74.32
820768,-0.236,-0.005,0.110,116.34,-1.20,-30.08
820968,-0.026,0.285,0.435,47.98,0.45,-91.71
821168,0.375,0.355,0.236,-82.71,-28.58,-83.57
821368,0.324,-0.016,-0.326,-96.37,-46.48,47.77
821568,0.044,-0.378,-0.414,-4.99,-27.42,99.60
821768,-0.273,-0.346,-0.148,78.34,9.14,39.18
821968,-0.268,0.097,0.199,93.03,14.08,-26.60
822168,-0.068,0.374,0.414,17.06,-2.97,-103.40
822368,0.309,0.272,0.264,-84.49,-16.33,-62.16
822568,0.236,-0.030,-0.194,-100.63,-43.70,33.98
822768,-0.031,-0.336,-0.483,-13.93,-26.29,106.11
822968,-0.374,-0.331,-0.091,91.25,-19.04,57.37
823168,-0.303,0.156,0.223,89.86,48.72,-14.03
823368,-0.236,0.280,0.504,18.05,24.99,-103.96
823568,0.120,0.175,0.293,-76.53,-15.60,-79.39
823768,0.215,-0.173,-0.213,-80.82,-81.66,28.72
823968,0.051,-0.349,-0.486,-3.27,-23.40,105.47
824168,-0.182,-0.192,-0.155,107.10,-13.22,39.83
824368,-0.432,0.114,0.337,94.28,14.96,-40.85
824568,-0.076,0.332,0.437,9.02,-32.72,-109.89
824768,0.303,0.137,0.103,-92.83,-37.92,-51.13
824968,0.232,-0.207,-0.344,-60.41,-74.12,65.22
825168,-0.108,-0.332,-0.396,39.44,-51.46,98.60
825368,-0.167,-0.036,0.091,99.48,30.32,14.32
825568,-0.097,0.212,0.269,60.43,-6.93,-74.14
825768,0.122,0.296,0.323,-29.29,-9.78,-100.30
825968,0.268,0.087,-0.018,-89.53,-29.74,-14.95
826168,0.175,-0.218,-0.366,-47.61,-55.00,74.66
826368,-0.179,-0.299,-0.335,50.63,-20.77,87.76
826568,-0.072,0.084,0.138,97.16,-15.99,-19.86
826768,-0.051,0.223,0.337,22.38,32.72,-66.63
826968,0.419,0.243,0.192,-67.79,-16.51,-65.76
827168,0.286,-0.025,-0.198,-84.65,-57.32,28.76
827368,0.098,-0.344,-0.436,-18.09,-36.88,86.53
827568,-0.162,-0.375,-0.223,72.34,-0.01,48.43
827768,-0.157,0.040,0.197,85.86,10.09,-31.05
827968,-0.088,0.238,0.378,24.61,16.09,-90.12
828168,0.143,0.252,0.211,-60.71,5.56,-80.88
828368,0.158,-0.010,-0.119,-94.12,-35.55,6.43
828568,0.036,-0.343,-0.402,-31.57,-30.93,78.41
828768,-0.223,-0.314,-0.210,79.36,-8.57,49.43
828968,-0.237,0.140,0.192,92.73,-15.54,-54.81
829168,0.000,0.355,0.414,2.51,16.93,-94.70
829368,0.200,0.236,0.188,-81.88,-1.00,-63.54
829568,0.174,-0.126,-0.330,-68.84,-76.48,41.82
829768,-0.106,-0.278,-0.395,22.02,24.35,93.24
829968,-0.364,-0.032,0.107,102.28,-27.77,9.35
830168,-0.156,0.229,0.389,41.67,0.51,-77.69
830368,0.317,0.262,0.256,-63.34,-12.50,-82.92
830568,0.255,-0.056,-0.201,-94.48,-42.09,24.87
830768,0.010,-0.350,-0.465,-4.56,-15.79,79.63
830968,-0.282,-0.182,-0.100,84.99,-26.96,45.43
831168,-0.262,0.175,0.268,78.63,32.41,-41.82
831368,-0.016,0.283,0.440,-1.17,-0.35,-110.02
831568,0.170,0.175,0.179,-107.21,5.58,-32.22
831768,0.209,-0.170,-0.404,-59.93,-80.46,68.49
831968,-0.122,-0.372,-0.510,29.05,-2.80,118.60
832168,-0.309,-0.027,0.029,130.05,-30.41,-5.57
832368,-0.230,0.408,0.414,73.66,-13.97,-110.81
832568,0.374,0.436,0.305,-64.73,-36.28,-99.44
832768,0.247,0.024,-0.111,-117.27,-46.97,10.88
832968,0.111,-0.366,-0.453,-23.88,-45.92,73.60
833168,-0.091,-0.366,-0.269,54.62,-13.17,95.97
833368,-0.265,-0.107,0.121,105.30,-27.56,-4.92
833568,-0.144,0.186,0.274,51.98,-2.68,-60.08
833768,0.087,0.342,0.298,-22.01,-31.17,-96.64
833968,0.274,0.119,-0.003,-85.44,-27.92,-3.85
834168,0.163,-0.157,-0.268,-47.33,-63.74,56.44
834368,-0.022,-0.376,-0.384,14.44,3.70,109.14
834568,-0.130,-0.171,-0.094,99.52,29.51,17.53
834768,-0.207,0.172,0.327,73.36,1.53,-64.57
834968,0.005,0.311,0.407,-14.29,2.55,-98.03
835168,0.238,0.134,0.128,-92.03,-17.00,-26.65
835368,0.193,-0.196,-0.320,-70.55,-52.51,47.88
835568,0.026,-0.372,-0.346,16.21,-1.47,78.40
835768,-0.291,-0.178,-0.124,90.02,-53.04,49.31
835968,-0.150,0.177,0.263,91.96,27.95,-57.96
836168,0.025,0.380,0.430,-7.85,1.23,-99.10
836368,0.210,0.093,0.104,-102.30,-19.40,-34.22
836568,0.167,-0.205,-0.334,-67.15,-69.49,61.84
836768,-0.066,-0.399,-0.367,28.54,-15.38,88.60
836968,-0.248,-0.155,-0.054,106.09,-25.62,8.89
837168,-0.177,0.240,0.406,69.74,-17.68,-77.17
837368,0.199,0.333,0.307,-36.97,-17.33,-83.14
837568,0.238,0.109,0.050,-96.14,-51.55,-5.36
837768,0.165,-0.278,-0.471,-42.19,-48.07,75.49
837968,-0.177,-0.381,-0.327,38.02,-7.00,90.39
838168,-0.215,-0.059,0.084,115.21,-13.71,-14.40
838368,-0.086,0.263,0.358,44.00,33.96,-75.40
838568,0.209,0.303,0.327,-38.85,6.49,-77.87
838768,0.261,0.042,-0.052,-92.35,-42.31,20.25
838968,0.089,-0.227,-0.382,-53.65,-47.63,91.72
839168,-0.295,-0.435,-0.341,43.54,-15.50,72.76
839368,-0.193,0.040,0.086,103.61,5.59,-19.56
839568,-0.008,0.294,0.391,45.79,-11.46,-91.48
839768,0.307,0.332,0.228,-61.73,3.00,-69.61
839968,0.252,0.004,-0.098,-82.92,-24.84,15.11
840168,0.066,-0.248,-0.338,-35.27,-35.81,81.35
840368,-0.210,-0.315,-0.259,50.56,-17.48,61.09
840568,-0.285,0.039,0.073,84.29,-2.07,-18.76
840768,-0.029,0.285,0.381,30.38,-17.68,-95.48
840968,0.264,0.305,0.267,-70.14,-13.56,-73.49
841168,0.216,-0.010,-0.171,-102.33,-25.55,17.60
841368,0.041,-0.344,-0.397,-21.69,-45.04,83.63
841568,-0.200,-0.345,-0.280,61.44,-22.68,69.00
841768,-0.161,0.030,0.134,108.89,-20.97,-39.58
841968,0.009,0.331,0.453,36.23,-13.05,-106.91
842168,0.294,0.333,0.087,-67.21,-10.11,-57.81
842368,0.207,0.053,-0.138,-87.63,-26.91,36.28
842568,0.080,-0.276,-0.247,-35.57,-29.96,74.63
842768,-0.195,-0.384,-0.240,29.51,14.09,70.00
842968,-0.266,-0.108,0.007,83.92,-16.68,-13.95
843168,-0.129,0.182,0.303,65.34,-30.94,-95.58
843368,0.193,0.395,0.275,-39.14,-20.80,-87.76
843568,0.299,0.126,-0.045,-82.14,-29.05,-6.37
843768,0.066,-0.183,-0.227,-61.15,-20.28,57.27
843968,-0.114,-0.328,-0.367,19.63,-15.31,74.49
844168,-0.258,-0.129,-0.003,95.45,1.75,8.24
844368,-0.258,0.120,0.392,73.73,4.16,-59.41
844568,0.111,0.319,0.284,-17.52,-22.13,-69.47
844768,0.234,0.119,0.018,-70.56,-29.95,-6.86
844968,0.177,-0.134,-0.246,-42.95,-31.99,54.84
845168,-0.081,-0.296,-0.248,-2.28,-18.44,69.03
845368,-0.142,-0.213,-0.117,80.80,-32.96,26.11
845568,-0.228,0.112,0.195,68.31,7.57,-54.87
845768,-0.029,0.321,0.391,5.80,34.54,-80.26
845968,0.128,0.196,0.173,-63.74,-18.04,-41.80
846168,0.118,-0.003,-0.203,-65.46,-57.15,39.23
846368,0.045,-0.267,-0.294,-13.82,-34.19,84.79
846568,-0.166,-0.320,-0.172,56.17,-23.32,46.96
846768,-0.183,0.027,0.090,84.98,-11.06,-20.94
846968,-0.109,0.193,0.295,36.09,-1.88,-66.54
