timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
2030172,-0.008,-0.001,-0.002,0.38,1.09,-0.47
2030372,-0.002,-0.011,-0.005,1.31,-3.76,2.78
2030572,-0.014,0.007,0.011,-3.04,-6.56,0.84
2030772,0.001,-0.002,-0.000,1.28,-1.26,-1.33
2030972,0.002,-0.008,0.002,-0.21,4.00,-2.44
2031172,-0.050,-0.008,0.077,-10.59,-42.79,-3.34
2031372,0.022,0.023,0.235,-46.74,-13.87,-1.61
2031572,0.124,0.068,0.352,-104.93,-26.47,10.45
2031772,0.089,-0.163,0.362,-144.79,55.54,37.50
2031972,-0.018,-0.550,0.130,-107.04,-11.10,21.08
2032172,-0.038,-0.739,0.099,-13.09,-10.20,6.37
2032372,-0.035,-0.432,0.107,71.70,-32.24,-16.08
2032572,0.172,0.131,0.116,135.27,-28.78,-49.75
2032772,0.094,0.464,0.106,146.93,19.53,-42.81
2032972,0.003,0.291,0.061,57.11,-24.30,-20.64
2033172,0.012,0.201,0.121,-52.26,-18.04,3.43
2033372,0.060,0.302,0.060,-135.19,-52.78,33.51
2033572,0.078,-0.091,0.018,-134.37,57.23,70.34
2033772,-0.027,-0.631,-0.188,-65.71,11.76,43.80
2033972,-0.089,-0.571,-0.061,32.99,5.82,7.31
2034172,-0.003,-0.072,-0.004,136.75,-7.60,-41.07
2034372,0.119,0.559,0.079,164.55,23.29,-49.65
2034572,-0.043,0.312,0.026,74.57,-42.24,-22.36
2034772,-0.014,0.208,0.030,-17.34,13.03,16.56
2034972,0.071,0.300,0.013,-130.65,-11.90,30.66
2035172,0.143,0.030,0.015,-133.93,31.48,71.87
2035372,-0.011,-0.454,-0.046,-103.24,20.92,51.64
2035572,-0.104,-0.727,-0.092,-14.46,-32.58,11.04
2035772,-0.004,-0.366,-0.004,82.80,-3.52,-47.63
2035972,0.121,0.247,-0.014,131.46,21.64,-69.84
2036172,0.127,0.446,0.068,133.25,53.73,-60.26
2036372,-0.045,0.340,-0.085,48.43,-48.96,-21.34
2036572,-0.111,0.239,0.057,-54.17,-44.21,18.60
2036772,0.031,0.269,0.012,-130.23,23.30,42.39
2036972,-0.060,-0.058,0.095,-135.47,36.56,50.31
2037172,-0.207,-0.681,-0.052,-78.73,-2.91,11.63
2037372,-0.089,-0.564,-0.000,21.10,-17.74,-6.00
2037572,0.019,-0.213,0.029,99.89,-20.72,-26.57
2037772,0.013,0.341,0.066,134.44,12.14,-51.54
2037972,-0.004,0.465,0.095,99.80,-42.65,-38.53
2038172,0.028,0.224,-0.026,31.30,-8.62,-23.66
2038372,0.042,0.271,0.039,-76.75,7.06,24.50
2038572,0.043,0.182,0.055,-137.11,-20.88,40.80
2038772,0.077,-0.224,0.012,-124.75,11.77,61.80
2038972,-0.120,-0.683,-0.129,-60.72,12.41,38.63
2039172,-0.024,-0.605,-0.037,33.54,-22.87,-7.48
2039372,0.064,-0.093,-0.063,111.09,-46.07,-43.80
2039572,0.130,0.424,0.005,148.30,4.64,-61.30
2039772,-0.063,0.466,0.101,107.82,69.88,-17.69
2039972,0.044,0.283,-0.012,7.80,14.40,2.91
2040172,0.000,0.333,0.066,-122.31,-3.00,17.95
2040372,0.116,0.082,-0.018,-142.59,5.58,57.79
2040572,-0.052,-0.396,-0.130,-112.15,-2.46,39.36
2040772,-0.216,-0.639,-0.068,-2.75,15.64,4.50
2040972,0.004,-0.319,0.070,99.98,-58.69,-38.22
2041172,0.158,0.268,0.004,143.62,-23.38,-67.89
2041372,0.039,0.451,0.069,114.94,13.29,-49.11
