timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
2208172,-0.005,0.003,0.003,-0.41,1.48,-0.49
2208372,-0.004,0.002,0.007,0.36,0.31,0.24
2208572,-0.010,-0.001,0.008,-2.22,-0.33,-1.56
2208772,0.040,-0.002,-0.056,15.83,-2.40,6.05
2208972,0.146,0.022,-0.229,80.02,-3.43,54.09
2209172,0.305,-0.154,-0.479,171.32,9.18,117.09
2209372,0.204,-0.656,-0.219,150.16,24.03,113.65
2209572,-0.036,-1.053,0.042,97.20,-14.45,57.14
2209772,-0.067,-0.840,0.098,-86.57,-10.52,-49.92
2209972,0.057,-0.181,-0.236,-177.01,-11.87,-125.33
2210172,0.194,0.750,-0.196,-220.86,-2.58,-146.92
2210372,-0.022,0.460,0.110,-63.85,-0.86,-48.92
2210572,-0.036,0.391,-0.013,95.18,-20.85,61.86
2210772,0.189,0.196,-0.172,172.83,33.90,156.72
2210972,0.175,-0.436,-0.061,176.76,73.16,172.48
2211172,-0.152,-0.914,0.367,73.36,-44.00,48.21
2211372,-0.083,-0.607,0.152,-142.72,-34.72,-119.54
2211572,0.174,0.205,-0.284,-183.27,-45.78,-169.75
2211772,-0.027,0.688,-0.126,-152.76,-21.76,-114.72
2211972,-0.014,0.402,0.047,-4.94,-11.74,4.85
2212172,0.035,0.411,-0.138,140.92,-10.39,112.78
2212372,0.187,-0.080,-0.243,188.14,22.34,151.40
2212572,0.015,-0.660,0.110,148.67,36.93,135.86
2212772,-0.255,-0.907,0.434,2.94,-12.81,-4.66
2212972,-0.054,-0.602,0.053,-111.11,-25.75,-87.60
2213172,0.141,0.049,-0.206,-174.39,16.74,-122.98
2213372,0.262,0.713,-0.319,-171.14,4.10,-118.47
2213572,-0.147,0.602,0.181,-81.43,-22.52,-59.21
2213772,-0.084,0.445,-0.006,82.47,-27.83,61.53
2213972,0.136,0.254,-0.277,174.74,20.80,121.36
2214172,0.054,-0.372,-0.065,182.71,53.55,133.21
2214372,-0.203,-0.864,0.354,114.40,22.54,92.99
2214572,-0.229,-0.710,0.302,-100.92,-16.29,-75.60
