timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
1909172,-0.014,0.017,0.003,2.47,3.52,-1.93
1909372,-0.004,0.007,0.004,0.89,0.27,2.06
1909572,-0.019,0.003,-0.002,0.12,-0.39,0.82
1909772,-0.011,0.009,0.003,1.56,0.52,-0.86
1909972,-0.015,0.015,0.015,0.85,-1.74,-0.42
1910172,0.005,0.009,0.006,-2.17,0.17,-3.18
1910372,0.007,-0.002,-0.003,-1.78,0.99,-3.00
1910572,-0.000,0.002,0.000,-0.95,1.59,-0.34
1910772,-0.013,0.005,-0.001,-0.50,-0.05,-0.66
1910972,-0.008,-0.004,-0.006,1.80,-2.92,-3.40
1911172,0.020,0.022,0.038,-0.55,5.17,-3.15
1911372,-0.084,0.059,-0.175,1.09,-13.93,-3.51
1911572,-0.057,0.263,-0.332,47.89,-101.44,-66.73
1911772,0.205,0.885,-0.174,28.15,-162.08,-225.97
1911972,0.364,1.198,-0.465,-116.12,-202.82,-113.38
1912172,0.519,0.382,-0.497,-164.87,-144.65,133.01
1912372,0.575,-0.201,-0.363,-95.09,63.16,217.45
1912572,-0.098,-0.532,-0.242,-26.28,41.75,198.03
1912772,-0.492,-0.516,-0.095,30.84,-49.84,151.91
1912972,-0.498,-0.427,0.187,102.12,-96.33,94.96
1913172,-0.577,-0.118,0.783,68.12,-66.52,31.60
1913372,-0.331,-0.158,0.430,8.37,-28.06,15.70
1913572,-0.177,-0.183,0.168,16.12,-23.07,-3.79
1913772,-0.008,-0.035,0.249,23.42,-6.17,-10.41
1913972,0.007,0.037,0.255,7.57,-3.78,5.85
1914172,-0.055,0.016,0.119,-13.81,-6.52,0.24
1914372,-0.062,-0.044,0.095,-6.98,-0.67,0.72
1914572,-0.037,-0.071,0.054,-4.88,2.14,-5.11
1914772,-0.084,-0.102,0.065,-5.59,-6.33,-7.36
1914972,-0.106,0.088,-0.396,41.88,-92.19,-29.35
1915172,0.158,0.816,-0.186,76.60,-208.94,-170.94
1915372,0.508,1.299,-0.340,-97.47,-250.31,-209.28
