timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
6172242,-0.000,-0.000,-0.003,-0.05,0.11,-0.28
6172442,-0.001,0.003,-0.001,-0.14,0.12,-0.18
6172642,-0.000,0.000,0.000,-0.22,0.06,-0.33
6172842,0.000,-0.001,0.002,-0.32,0.11,-0.23
6173042,-0.001,-0.002,0.001,-0.22,0.20,-0.20
6173242,0.001,0.001,-0.003,-0.10,0.18,-0.24
6173442,0.001,-0.000,-0.001,-0.33,0.12,-0.21
6173642,0.001,-0.001,0.002,-0.33,0.15,-0.28
6173842,0.001,-0.001,0.000,-0.27,0.12,-0.21
6174042,-0.001,-0.000,-0.002,-0.14,0.19,-0.25
6174242,-0.000,0.002,-0.001,-0.20,0.21,-0.27
6174442,0.001,0.002,-0.001,-0.12,0.03,-0.29
6174642,-0.001,-0.000,0.001,-0.24,0.29,-0.23
6174842,-0.001,-0.001,-0.003,-0.02,0.25,-0.28
6175042,0.000,0.000,-0.001,-0.24,0.25,-0.29
6175242,0.001,-0.001,0.000,-0.34,0.16,-0.30
6175442,0.001,-0.003,0.001,-0.33,0.22,-0.27
6175642,0.001,-0.001,0.001,-0.13,0.25,-0.26
6175842,-0.001,0.000,0.002,-0.19,0.26,-0.28
6176042,-0.000,0.003,-0.002,-0.43,0.10,-0.21
6176242,0.001,-0.001,0.002,-0.33,0.22,-0.22
6176442,0.001,-0.001,-0.001,-0.20,0.17,-0.28
6176642,0.001,0.000,-0.002,-0.17,0.17,-0.24
6176842,0.000,0.001,-0.001,-0.31,0.21,-0.24
6177042,0.001,0.001,-0.000,-0.31,0.16,-0.29
6177242,-0.001,-0.001,-0.001,-0.19,0.06,-0.22
6177442,0.000,0.001,0.000,-0.18,0.09,-0.27
6177642,-0.002,0.004,0.001,-0.14,0.17,-0.23
6177842,0.000,-0.000,-0.002,-0.24,0.10,-0.24
6178042,0.000,-0.001,0.000,-0.30,0.13,-0.23
6178242,-0.000,0.000,-0.001,-0.15,0.16,-0.24
6178442,-0.001,0.001,-0.001,-0.24,0.10,-0.23
6178642,-0.001,0.001,-0.001,-0.28,0.12,-0.22
6178842,0.002,-0.002,-0.001,-0.27,0.15,-0.23
6179042,0.000,-0.001,-0.002,-0.19,0.21,-0.30
6179242,0.002,0.001,-0.000,-0.07,0.12,-0.22
6179442,0.001,-0.001,-0.002,-0.23,0.06,-0.22
6179642,-0.001,-0.001,-0.000,-0.22,0.01,-0.24
6179842,0.001,-0.001,0.002,-0.17,0.09,-0.22
6180042,-0.001,-0.001,-0.001,-0.20,0.15,-0.24
6180242,0.000,0.000,0.003,-0.21,0.06,-0.25
6180442,-0.000,0.001,0.001,-0.23,0.11,-0.31
6180642,-0.000,0.000,0.002,-0.14,0.09,-0.24
6180842,0.002,-0.000,0.000,-0.12,0.01,-0.18
6181042,-0.001,0.001,-0.001,-0.12,0.10,-0.26
6181242,-0.000,-0.001,-0.001,-0.20,0.09,-0.21
6181442,-0.002,0.004,-0.001,-0.11,-0.00,-0.26
6181642,0.000,-0.000,0.002,-0.11,0.16,-0.24
6181842,-0.000,0.001,0.002,-0.08,0.09,-0.26
6182042,0.000,-0.000,-0.000,-0.17,0.03,-0.31
6182242,-0.000,-0.000,-0.000,-0.30,-0.03,-0.28
6182442,0.000,-0.002,-0.000,-0.08,0.13,-0.24
6182642,-0.001,0.000,0.001,-0.14,0.08,-0.24
6182842,-0.001,0.002,-0.002,-0.16,0.05,-0.23
6183042,0.000,-0.001,0.002,-0.33,-0.06,-0.25
6183242,0.001,-0.001,0.003,-0.20,0.10,-0.26
6183442,0.001,-0.001,0.003,0.12,0.18,-0.21
6183642,-0.001,0.001,-0.003,-0.12,0.08,-0.24
6183842,0.000,0.000,-0.001,-0.27,0.06,-0.22
6184042,-0.001,-0.001,0.002,-0.14,0.03,-0.26
6184242,-0.000,0.001,-0.001,-0.08,0.10,-0.18
6184442,-0.001,-0.001,-0.001,-0.04,0.14,-0.27
6184642,-0.004,0.001,-0.000,-0.24,0.18,-0.19
6184842,-0.000,-0.002,0.003,-0.16,0.17,-0.23
6185042,-0.001,0.000,0.001,-0.01,0.16,-0.23
6185242,-0.005,0.001,0.002,0.15,0.31,-0.24
6185442,0.003,-0.001,-0.004,-0.24,0.11,-0.28
6185642,0.003,-0.001,0.002,-0.24,0.16,-0.32
6185842,-0.000,-0.001,-0.001,-0.08,0.08,-0.24
6186042,-0.001,0.000,-0.001,0.02,0.25,-0.22
6186242,-0.000,-0.000,-0.001,-0.24,0.17,-0.24
6186442,0.000,-0.005,0.004,-0.69,-0.04,-0.33
6186642,0.000,-0.001,-0.001,-0.13,0.24,-0.28
6186842,-0.002,-0.003,0.001,0.23,0.28,-0.15
6187042,-0.001,-0.000,-0.001,-0.15,0.32,-0.21
6187242,0.002,0.000,-0.001,-0.17,0.19,-0.25
6187442,0.001,-0.000,-0.001,-0.42,0.23,-0.31
6187642,0.002,0.000,-0.001,-0.08,0.25,-0.21
6187842,-0.000,0.001,0.001,-0.21,0.29,-0.31
6188042,0.000,0.001,0.000,-0.33,0.21,-0.28
6188242,0.000,-0.001,-0.001,-0.13,0.23,-0.28
6188442,0.001,0.001,-0.003,-0.16,0.22,-0.25
6188642,-0.001,-0.000,-0.002,-0.07,0.30,-0.24
6188842,0.001,0.002,0.000,-0.11,0.26,-0.29
6189042,-0.000,-0.000,0.002,-0.20,0.27,-0.28
6189242,0.002,-0.002,0.002,-0.17,0.22,-0.24
6189442,0.001,-0.000,-0.001,-0.10,0.19,-0.23
6189642,0.001,-0.001,-0.001,-0.25,0.12,-0.24
6189842,0.002,0.001,0.000,-0.34,0.03,-0.22
6190042,0.001,0.001,0.000,-0.21,0.18,-0.21
6190242,0.001,0.003,-0.002,-0.11,0.15,-0.28
6190442,0.000,0.001,-0.001,-0.22,0.07,-0.31
6190642,-0.001,0.003,-0.001,-0.22,0.16,-0.26
6190842,-0.001,-0.003,0.002,-0.16,0.09,-0.15
6191042,0.000,-0.001,0.002,-0.17,0.16,-0.19
6191242,-0.000,0.001,-0.001,-0.08,0.17,-0.21
6191442,-0.003,0.002,0.000,-0.25,0.03,-0.29
6191642,0.002,-0.002,0.000,-0.24,0.11,-0.26
6191842,-0.001,0.000,-0.003,-0.11,0.00,-0.29
6192042,0.000,0.001,-0.000,-0.19,0.06,-0.24
6192242,-0.002,0.002,-0.001,-0.27,0.13,-0.30
6192442,0.001,-0.000,-0.000,-0.33,-0.02,-0.26
6192642,-0.000,-0.002,0.002,-0.01,0.12,-0.20
6192842,-0.001,0.000,-0.001,-0.02,0.06,-0.25
6193042,0.001,0.001,-0.001,-0.22,0.07,-0.25
6193242,0.001,-0.001,-0.002,-0.18,0.01,-0.24
6193442,0.002,-0.001,0.003,-0.14,0.15,-0.20
6193642,0.001,-0.001,-0.001,-0.08,0.14,-0.22
6193842,-0.002,0.001,0.001,-0.20,0.08,-0.24
6194042,0.000,0.000,-0.002,-0.27,-0.04,-0.28
6194242,-0.001,0.000,0.002,-0.28,0.02,-0.27
6194442,-0.001,-0.001,0.001,-0.03,0.15,-0.28
6194642,-0.002,-0.000,0.000,-0.19,0.04,-0.24
6194842,-0.000,0.000,0.001,-0.26,0.00,-0.19
6195042,-0.002,-0.001,0.001,-0.15,0.10,-0.28
6195242,-0.002,-0.001,0.002,-0.16,0.09,-0.31
6195442,-0.001,0.000,0.001,-0.13,0.13,-0.24
6195642,-0.000,0.001,-0.001,-0.24,0.13,-0.21
6195842,0.000,0.003,-0.000,-0.14,0.11,-0.28
6196042,0.002,-0.001,0.002,-0.15,0.16,-0.30
6196242,-0.001,0.001,-0.001,-0.23,0.06,-0.29
6196442,-0.001,0.000,-0.003,-0.15,0.09,-0.25
6196642,0.000,0.001,-0.001,-0.26,0.06,-0.22
6196842,0.001,-0.003,0.001,-0.33,0.06,-0.23
6197042,0.000,-0.000,0.002,-0.17,0.11,-0.24
6197242,-0.001,0.002,-0.001,-0.04,0.08,-0.27
6197442,0.000,-0.001,-0.002,-0.27,0.13,-0.28
6197642,-0.000,-0.001,0.001,-0.33,0.01,-0.23
6197842,0.001,-0.001,-0.002,-0.18,0.08,-0.24
6198042,-0.001,0.002,-0.001,-0.08,0.16,-0.24
6198242,-0.003,0.001,0.001,-0.21,0.20,-0.22
6198442,-0.000,-0.002,0.002,-0.28,0.16,-0.28
6198642,0.002,-0.000,0.001,-0.24,0.18,-0.28
6198842,-0.001,-0.001,0.001,-0.12,0.20,-0.24
6199042,-0.001,0.001,0.002,-0.11,0.20,-0.21
6199242,-0.001,0.000,-0.002,-0.30,0.13,-0.28
6199442,0.001,0.000,-0.001,-0.26,0.13,-0.28
6199642,0.001,0.001,-0.002,-0.05,0.23,-0.21
6199842,0.000,-0.000,0.001,-0.20,0.22,-0.27
6200042,0.002,0.000,-0.001,-0.24,0.22,-0.23
6200242,0.001,-0.003,0.002,-0.33,0.13,-0.23
6200442,-0.000,0.001,0.000,-0.10,0.16,-0.21
6200642,0.001,0.002,-0.001,-0.03,0.23,-0.20
6200842,0.000,0.001,-0.000,-0.23,0.14,-0.25
6201042,0.001,-0.001,-0.000,-0.36,0.11,-0.30
6201242,0.001,0.000,-0.001,-0.14,0.22,-0.24
