timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
6146642,-0.000,0.001,-0.000,-0.18,-0.00,-0.24
6146842,-0.000,0.002,-0.001,-0.25,-0.09,-0.27
6147042,-0.001,-0.000,-0.001,-0.20,-0.08,-0.29
6147242,-0.001,-0.002,0.004,-0.04,-0.13,-0.23
6147442,-0.001,0.003,-0.000,-0.10,-0.02,-0.19
6147642,-0.000,0.001,0.000,-0.12,0.01,-0.24
6147842,-0.003,-0.002,0.002,-0.13,-0.05,-0.22
6148042,-0.001,-0.000,0.002,0.07,0.04,-0.28
6148242,0.001,-0.001,0.002,-0.04,0.06,-0.16
6148442,-0.003,0.001,0.000,-0.11,0.06,-0.22
6148642,-0.000,-0.000,-0.001,-0.20,0.02,-0.27
6148842,0.001,-0.004,-0.000,-0.20,0.00,-0.24
6149042,-0.001,-0.001,0.002,-0.19,0.12,-0.31
6149242,0.001,0.001,-0.004,-0.20,0.12,-0.35
6149442,0.001,-0.002,0.000,-0.33,0.13,-0.27
6149642,-0.001,-0.001,-0.001,-0.25,0.07,-0.30
6149842,-0.000,-0.001,0.003,-0.10,0.12,-0.23
6150042,-0.002,0.002,0.000,-0.15,0.21,-0.29
6150242,0.001,0.001,-0.001,-0.29,0.12,-0.28
6150442,0.001,0.000,-0.002,-0.27,0.09,-0.30
6150642,0.001,-0.001,-0.002,-0.27,0.11,-0.23
6150842,0.000,-0.000,0.001,-0.19,0.22,-0.31
6151042,-0.001,0.003,0.000,-0.30,0.07,-0.23
6151242,0.000,-0.000,-0.001,-0.22,0.19,-0.28
6151442,0.002,0.001,-0.002,-0.15,0.17,-0.32
6151642,0.003,-0.001,-0.000,-0.14,-0.00,-0.23
6151842,0.001,0.002,0.002,-0.09,0.12,-0.34
6152042,0.001,0.001,0.002,-0.20,0.02,-0.27
6152242,-0.000,-0.002,0.002,-0.24,0.10,-0.24
6152442,-0.001,-0.002,0.001,-0.17,0.11,-0.23
6152642,-0.002,0.002,0.000,-0.18,0.18,-0.21
6152842,-0.003,0.002,-0.002,0.12,0.41,-0.18
6153042,0.002,-0.001,-0.000,-0.41,0.04,-0.24
6153242,0.004,-0.000,-0.001,-0.14,0.09,-0.29
6153442,-0.000,-0.000,-0.001,0.02,0.12,-0.21
6153642,-0.000,0.004,-0.003,-0.12,0.06,-0.28
6153842,0.004,-0.001,-0.002,-0.31,0.18,-0.24
6154042,-0.002,-0.000,-0.002,-0.09,0.00,-0.24
6154242,0.000,-0.001,0.002,-0.03,0.03,-0.25
6154442,0.000,0.001,0.002,-0.03,0.07,-0.18
6154642,-0.003,0.001,0.003,-0.06,0.03,-0.28
6154842,-0.000,-0.001,0.002,-0.20,-0.06,-0.24
6155042,0.009,-0.013,0.003,-0.69,0.33,-0.31
6155242,-0.005,0.005,-0.001,-0.17,0.03,-0.31
6155442,-0.004,0.003,0.001,0.01,0.16,-0.28
6155642,0.000,-0.001,0.001,-0.19,0.06,-0.22
6155842,0.001,-0.001,0.000,-0.04,0.09,-0.28
6156042,-0.002,-0.000,-0.001,-0.11,0.13,-0.27
6156242,-0.002,0.003,-0.002,-0.07,0.19,-0.21
6156442,-0.000,0.001,0.003,-0.25,0.10,-0.21
6156642,0.001,-0.002,-0.000,-0.02,0.24,-0.23
6156842,0.000,0.001,0.000,0.09,0.18,-0.22
6157042,-0.004,-0.003,0.006,0.12,0.32,-0.28
6157242,-0.001,-0.000,-0.002,-0.21,-0.01,-0.31
6157442,0.002,-0.001,-0.002,-0.16,0.20,-0.25
6157642,0.001,-0.001,-0.001,0.07,0.14,-0.21
6157842,-0.001,0.004,-0.003,0.00,0.15,-0.24
6158042,0.000,0.001,-0.001,-0.33,0.05,-0.27
