timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
6095842,0.001,0.000,0.001,-0.38,0.05,-0.27
6096042,0.002,-0.001,-0.001,-0.21,0.03,-0.29
6096242,0.001,-0.002,-0.001,-0.08,0.06,-0.23
6096442,-0.003,0.001,0.002,-0.04,0.09,-0.26
6096642,0.000,0.000,0.000,-0.24,-0.04,-0.25
6096842,0.003,-0.002,-0.002,-0.24,-0.03,-0.28
6097042,-0.002,0.000,0.002,-0.09,0.00,-0.27
6097242,-0.001,0.003,-0.000,-0.01,0.08,-0.23
6097442,-0.000,0.002,-0.001,-0.14,0.04,-0.26
6097642,0.002,-0.003,0.002,-0.25,0.03,-0.25
6097842,0.001,-0.000,-0.003,0.03,-0.07,-0.21
6098042,-0.002,0.001,-0.001,0.00,0.12,-0.21
6098242,0.000,0.001,0.002,-0.28,-0.00,-0.28
6098442,0.001,-0.000,0.001,-0.24,-0.05,-0.24
6098642,-0.001,-0.003,0.003,-0.11,0.05,-0.24
6098842,-0.001,0.002,0.001,-0.02,0.06,-0.24
6099042,-0.002,0.001,-0.000,-0.11,0.10,-0.23
6099242,-0.001,-0.001,0.003,-0.27,0.04,-0.28
6099442,-0.001,-0.002,0.002,-0.20,0.07,-0.25
6099642,-0.000,-0.003,-0.002,-0.02,0.19,-0.26
6099842,0.000,0.001,0.001,-0.17,0.15,-0.20
6100042,0.002,-0.001,-0.002,-0.40,0.06,-0.31
6100242,0.000,-0.001,0.001,-0.40,0.05,-0.28
6100442,0.000,-0.002,-0.001,-0.20,0.11,-0.28
6100642,-0.002,-0.000,-0.001,-0.17,0.22,-0.28
6100842,-0.001,0.003,0.000,-0.30,0.09,-0.24
6101042,0.001,-0.000,0.001,-0.38,0.09,-0.25
6101242,0.001,-0.001,-0.001,-0.17,0.03,-0.24
6101442,0.001,0.000,-0.000,-0.01,0.26,-0.24
6101642,0.001,0.002,0.001,-0.17,0.15,-0.18
6101842,0.001,-0.001,-0.000,-0.36,0.06,-0.29
6102042,0.002,-0.002,-0.002,-0.26,0.04,-0.28
6102242,-0.000,0.001,-0.002,-0.11,0.12,-0.20
6102442,-0.000,0.001,-0.002,-0.22,0.03,-0.34
6102642,-0.000,0.002,0.002,-0.31,0.07,-0.28
6102842,-0.001,-0.001,0.004,-0.36,0.00,-0.26
6103042,0.000,-0.000,-0.001,-0.08,0.13,-0.23
6103242,-0.001,0.002,-0.000,-0.10,0.15,-0.28
6103442,-0.001,0.002,-0.001,-0.20,0.12,-0.28
6103642,0.001,-0.002,0.001,-0.31,0.11,-0.21
6103842,0.001,-0.001,-0.001,-0.15,0.19,-0.25
6104042,0.000,0.002,0.002,-0.06,0.13,-0.21
