timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
4319585,0.002,0.003,-0.002,-0.42,0.08,-0.36
4319785,-0.004,-0.002,0.002,0.04,0.16,-0.25
4319985,0.000,-0.005,0.000,-0.07,0.18,-0.32
4320185,0.001,-0.003,0.004,-0.77,0.04,-0.41
4320385,0.000,0.001,-0.004,-0.46,0.09,-0.40
4320585,0.002,0.002,-0.001,-0.24,0.07,-0.34
4320785,-0.001,0.006,-0.001,-0.09,0.14,-0.34
4320985,-0.000,0.000,0.001,-0.07,0.22,-0.34
4321185,-0.001,0.000,-0.001,-0.37,0.06,-0.34
4321385,0.000,0.000,0.000,-0.38,0.17,-0.37
4321585,0.003,-0.003,-0.000,-0.49,0.12,-0.36
4321785,0.002,-0.003,-0.001,-0.37,0.06,-0.32
4321985,0.000,0.001,-0.001,-0.59,0.06,-0.39
4322185,0.000,0.004,0.002,-0.61,0.12,-0.39
4322385,0.002,-0.001,0.000,-0.36,0.16,-0.37
4322585,0.001,-0.003,0.002,-0.35,0.12,-0.37
4322785,-0.004,0.002,-0.001,-0.56,0.07,-0.40
4322985,-0.000,0.003,-0.000,0.00,0.19,-0.31
4323185,-0.000,-0.001,-0.002,-0.10,0.09,-0.36
4323385,-0.001,-0.002,0.000,-0.20,0.16,-0.37
4323585,0.000,0.003,0.001,-0.30,0.18,-0.31
4323785,-0.001,0.002,-0.001,-0.36,0.14,-0.30
4323985,0.001,-0.005,0.002,-0.08,0.15,-0.35
4324185,-0.004,-0.001,-0.001,-0.17,0.12,-0.41
4324385,-0.000,0.002,-0.002,-0.76,0.03,-0.47
4324585,-0.001,0.001,-0.001,-0.01,0.22,-0.24
4324785,0.003,-0.009,0.004,-0.42,0.19,-0.31
4324985,-0.001,0.005,-0.001,-0.91,0.07,-0.45
4325185,0.003,0.003,0.001,-0.53,0.12,-0.41
4325385,0.001,0.003,0.001,-0.13,0.13,-0.23
4325585,0.002,-0.008,0.002,-0.91,-0.04,-0.53
4325785,-0.002,0.004,-0.000,-0.62,0.09,-0.43
4325985,0.005,0.002,-0.001,-0.42,0.06,-0.34
4326185,-0.001,0.000,-0.000,-0.24,0.16,-0.30
4326385,-0.003,0.002,-0.002,-0.27,0.15,-0.33
4326585,0.001,-0.002,-0.001,-1.04,-0.00,-0.47
4326785,-0.004,0.014,-0.002,-0.34,0.13,-0.35
4326985,0.001,-0.002,0.002,0.15,0.21,-0.34
4327185,-0.003,-0.003,-0.003,-0.21,0.19,-0.33
4327385,-0.003,0.002,-0.000,0.10,0.16,-0.37
4327585,-0.001,-0.003,0.000,0.60,0.24,-0.22
4327785,0.003,-0.007,0.001,-1.12,0.06,-0.47
4327985,0.004,-0.009,0.004,-1.45,-0.06,-0.52
4328185,-0.003,-0.003,0.002,0.46,0.28,-0.15
4328385,0.002,-0.002,0.002,-0.13,0.13,-0.27
4328585,-0.002,0.004,0.000,-0.32,0.04,-0.28
4328785,0.002,0.007,-0.002,-0.40,0.06,-0.40
4328985,-0.003,0.006,-0.000,-0.24,0.19,-0.33
4329185,0.001,-0.002,-0.000,-0.09,0.18,-0.26
4329385,-0.001,-0.000,-0.001,-0.35,0.16,-0.33
4329585,0.001,-0.005,0.001,-0.36,0.13,-0.38
4329785,0.003,0.002,-0.001,-0.24,0.14,-0.42
4329985,0.004,-0.007,-0.000,-0.24,0.16,-0.30
4330185,-0.003,0.008,-0.003,-0.43,0.11,-0.36
4330385,-0.002,0.004,-0.001,0.34,0.24,-0.33
4330585,-0.002,0.001,0.002,0.12,0.17,-0.29
4330785,0.003,-0.004,0.001,-0.46,0.06,-0.37
4330985,-0.001,0.004,-0.001,-0.50,0.04,-0.42
4331185,0.001,0.001,-0.001,-0.48,0.03,-0.47
4331385,-0.001,-0.000,0.002,-0.36,0.13,-0.27
4331585,-0.002,-0.002,-0.002,-0.14,0.11,-0.40
4331785,0.000,0.003,-0.002,-0.69,0.07,-0.40
4331985,-0.002,-0.001,0.000,0.05,0.17,-0.25
4332185,-0.001,-0.002,0.003,-0.38,0.12,-0.41
4332385,0.002,0.005,-0.000,-0.19,0.12,-0.31
4332585,0.002,0.000,0.000,-0.30,0.12,-0.30
4332785,-0.002,-0.004,-0.001,-0.02,0.18,-0.27
4332985,0.001,-0.000,0.001,0.19,0.17,-0.27
4333185,0.000,-0.000,-0.001,-0.63,0.16,-0.42
4333385,-0.001,-0.000,0.001,0.19,0.24,-0.32
4333585,-0.003,0.007,-0.002,-0.45,0.13,-0.34
4333785,0.006,0.006,0.000,0.09,0.18,-0.32
4333985,0.000,-0.007,0.004,0.19,0.18,-0.28
4334185,-0.001,-0.004,0.002,-0.50,0.09,-0.43
4334385,-0.002,-0.003,-0.001,-0.19,0.16,-0.31
4334585,0.000,-0.007,0.000,-0.69,0.09,-0.46
4334785,0.000,0.003,-0.000,-0.56,0.09,-0.38
4334985,-0.003,0.003,-0.002,0.09,0.19,-0.24
4335185,-0.003,-0.001,-0.001,-0.23,0.11,-0.32
4335385,0.005,-0.013,0.004,-0.76,0.11,-0.40
4335585,-0.000,0.002,-0.001,-0.90,0.06,-0.43
4335785,0.002,0.002,-0.000,-0.62,-0.00,-0.36
4335985,0.002,0.003,0.000,-0.12,0.16,-0.31
4336185,-0.004,0.002,0.001,-0.24,0.19,-0.34
4336385,0.001,-0.003,0.001,-0.53,0.14,-0.37
4336585,-0.000,0.003,0.001,-0.30,0.11,-0.32
4336785,0.004,-0.001,0.000,-0.81,0.03,-0.39
4336985,0.000,0.000,0.001,-0.37,0.10,-0.44
4337185,0.000,0.001,-0.000,-0.20,0.19,-0.24
4337385,0.001,0.002,-0.001,-0.46,0.17,-0.32
4337585,-0.008,-0.001,-0.000,-0.76,0.05,-0.40
4337785,0.003,-0.002,-0.001,0.70,0.26,-0.22
4337985,-0.003,0.002,-0.001,-0.18,0.08,-0.46
4338185,-0.018,-0.001,-0.004,-0.37,0.16,-0.43
4338385,0.020,0.003,0.003,0.02,0.19,-0.33
4338585,-0.012,0.116,-0.053,16.34,2.35,1.70
4338785,-0.202,-0.115,0.039,-62.47,150.65,-72.24
4338985,-0.087,-0.260,0.146,35.28,-41.23,-33.28
4339185,0.140,0.106,-0.167,23.49,-35.58,-109.21
4339385,-0.256,0.655,-0.001,51.67,15.42,-14.37
4339585,-0.173,0.250,-0.088,89.37,20.88,44.97
4339785,-0.014,0.427,-0.592,98.82,14.27,21.58
4339985,-0.109,0.339,-0.343,44.70,116.00,-60.28
4340185,-0.216,0.583,-0.594,19.71,39.65,29.60
4340385,-0.213,0.565,0.009,-20.51,-189.39,144.64
4340585,0.484,-0.326,-0.683,-64.04,-250.31,-60.25
4340785,-0.364,-0.324,-0.063,-168.89,-56.66,-175.01
4340985,-0.560,-0.155,0.526,-137.79,21.45,-21.40
4341185,0.006,-0.396,0.952,-1.98,20.42,98.49
4341385,0.487,-0.262,0.240,148.76,-49.25,21.09
4341585,0.262,-0.052,-0.747,53.22,-82.57,-98.46
4341785,-0.493,-0.104,-0.297,-105.20,-69.89,-61.78
4341985,-0.537,-0.239,0.522,-145.09,9.04,71.48
