timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
3122385,-0.000,-0.001,-0.001,-0.34,0.12,-0.35
3122585,0.000,-0.000,-0.002,-0.29,0.16,-0.32
3122785,0.000,0.000,0.002,-0.36,0.06,-0.32
3122985,-0.000,-0.001,-0.001,-0.34,0.08,-0.34
3123185,0.002,-0.000,-0.000,-0.40,0.15,-0.38
3123385,-0.000,0.000,-0.001,-0.41,0.16,-0.38
3123585,0.000,-0.001,0.001,-0.30,0.10,-0.37
3123785,-0.002,-0.000,0.003,-0.37,0.11,-0.37
3123985,-0.000,0.001,0.000,-0.46,0.11,-0.40
3124185,0.001,0.002,-0.002,-0.24,0.11,-0.34
3124385,-0.001,0.001,0.000,-0.40,0.12,-0.43
3124585,0.001,0.000,-0.002,-0.35,0.12,-0.40
3124785,-0.000,-0.002,0.000,-0.30,0.09,-0.36
3124985,-0.001,-0.001,0.001,-0.34,0.11,-0.38
3125185,0.000,-0.001,-0.001,-0.34,0.06,-0.36
3125385,0.001,0.001,-0.001,-0.31,0.18,-0.36
3125585,-0.000,-0.000,-0.001,-0.40,0.11,-0.41
3125785,-0.002,0.001,0.001,-0.40,0.12,-0.31
3125985,0.002,0.000,0.002,-0.24,0.12,-0.35
3126185,0.001,-0.002,-0.002,-0.36,0.06,-0.36
3126385,-0.001,0.001,-0.000,-0.36,0.12,-0.39
3126585,-0.001,0.001,0.002,-0.38,0.16,-0.37
3126785,-0.000,0.001,0.000,-0.30,0.08,-0.40
3126985,0.002,0.002,-0.002,-0.31,0.11,-0.37
3127185,-0.000,0.001,-0.000,-0.38,0.11,-0.34
3127385,-0.000,0.000,-0.002,-0.34,0.10,-0.37
3127585,-0.001,-0.000,0.003,-0.39,0.14,-0.37
3127785,-0.002,0.000,-0.000,-0.31,0.20,-0.36
3127985,-0.000,-0.001,-0.001,-0.29,0.12,-0.37
3128185,0.000,-0.000,0.002,-0.34,0.09,-0.44
3128385,0.001,-0.000,-0.002,-0.33,0.09,-0.35
3128585,-0.000,0.001,-0.000,-0.31,0.14,-0.28
3128785,-0.001,0.000,0.003,-0.34,0.12,-0.33
3128985,-0.001,-0.001,0.001,-0.39,0.20,-0.37
3129185,0.001,-0.001,-0.001,-0.36,0.12,-0.40
3129385,-0.000,0.001,0.003,-0.49,0.09,-0.39
3129585,0.000,0.002,-0.003,-0.21,0.10,-0.27
3129785,-0.000,-0.005,0.001,-0.22,0.09,-0.33
3129985,0.002,0.000,0.002,-0.20,0.09,-0.31
3130185,0.001,0.000,0.001,-0.40,0.07,-0.40
3130385,-0.000,0.001,0.001,-0.49,0.11,-0.38
3130585,-0.001,-0.000,-0.000,-0.31,0.10,-0.30
3130785,0.000,0.002,0.002,-0.42,0.11,-0.38
3130985,0.000,0.002,-0.001,-0.30,0.12,-0.33
3131185,0.000,-0.003,-0.001,-0.38,0.09,-0.40
3131385,-0.001,0.001,0.000,-0.51,0.12,-0.42
3131585,-0.001,-0.000,-0.001,-0.21,0.16,-0.36
3131785,-0.001,0.002,0.001,-0.13,0.14,-0.29
3131985,-0.000,0.000,0.000,-0.09,0.12,-0.27
3132185,-0.000,-0.000,-0.002,-0.50,0.05,-0.40
3132385,0.001,0.000,0.000,-0.46,0.08,-0.41
3132585,-0.000,-0.003,0.000,-0.60,0.11,-0.37
3132785,0.001,0.003,-0.003,-0.23,0.13,-0.31
3132985,0.001,-0.000,-0.000,-0.37,0.10,-0.36
3133185,-0.000,0.001,-0.000,-0.35,0.09,-0.33
3133385,-0.000,-0.002,-0.001,-0.36,0.06,-0.39
3133585,0.000,0.000,-0.002,-0.41,0.09,-0.37
3133785,0.001,-0.000,0.003,-0.41,0.12,-0.34
3133985,0.000,-0.001,0.001,-0.65,0.05,-0.48
3134185,-0.000,0.001,0.000,-0.27,0.09,-0.34
3134385,0.001,-0.002,0.001,-0.46,0.08,-0.40
3134585,-0.001,0.001,0.000,-0.43,0.09,-0.37
3134785,-0.001,-0.001,0.001,-0.33,0.06,-0.31
3134985,0.001,-0.002,0.002,-0.28,0.12,-0.28
3135185,0.002,-0.001,-0.000,-0.27,0.12,-0.40
3135385,0.001,0.001,-0.002,-0.58,0.09,-0.35
3135585,-0.001,0.004,-0.000,-0.37,0.11,-0.37
3135785,0.001,-0.003,-0.001,-0.16,0.18,-0.30
3135985,0.000,0.001,-0.000,-0.34,0.11,-0.31
3136185,-0.001,-0.000,0.000,-0.35,0.14,-0.33
3136385,0.000,0.001,-0.002,-0.35,0.10,-0.31
3136585,-0.001,-0.001,-0.000,-0.37,0.09,-0.33
3136785,0.001,-0.000,0.001,-0.34,0.09,-0.34
3136985,0.002,0.002,-0.000,-0.20,0.10,-0.33
3137185,0.001,0.001,0.001,-0.46,0.03,-0.41
3137385,-0.002,0.000,0.001,-0.40,0.09,-0.37
3137585,0.001,-0.001,-0.000,-0.33,0.14,-0.29
3137785,0.001,-0.002,-0.000,-0.37,0.09,-0.40
3137985,-0.001,0.001,-0.001,-0.42,0.13,-0.50
3138185,-0.002,0.002,0.000,-0.35,0.09,-0.45
3138385,-0.002,0.003,-0.001,-0.25,0.16,-0.28
