timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
7109585,0.000,0.000,0.001,-0.30,0.12,-0.39
7109785,0.001,0.000,0.000,-0.36,0.13,-0.34
7109985,-0.000,-0.001,-0.001,-0.29,0.12,-0.40
7110185,-0.000,-0.002,-0.000,-0.32,0.15,-0.34
7110385,-0.001,-0.002,-0.002,-0.27,0.17,-0.36
7110585,0.000,-0.000,-0.000,-0.30,0.16,-0.31
7110785,0.001,0.000,0.002,-0.32,0.10,-0.42
7110985,0.000,-0.000,0.002,-0.30,0.19,-0.37
7111185,0.000,0.001,-0.000,-0.39,0.16,-0.31
7111385,0.001,-0.000,0.003,-0.32,0.12,-0.39
7111585,0.000,0.001,-0.001,-0.28,0.12,-0.41
7111785,-0.000,0.000,-0.001,-0.34,0.10,-0.37
7111985,-0.001,-0.001,0.001,-0.36,0.15,-0.36
7112185,-0.000,0.002,-0.000,-0.36,0.13,-0.36
7112385,-0.001,-0.000,-0.002,-0.30,0.12,-0.35
7112585,-0.001,-0.000,-0.001,-0.32,0.16,-0.41
7112785,0.001,-0.000,0.000,-0.33,0.16,-0.34
7112985,0.001,-0.000,0.001,-0.32,0.16,-0.38
7113185,-0.001,-0.000,0.000,-0.29,0.12,-0.33
7113385,0.002,-0.001,-0.000,-0.28,0.09,-0.34
7113585,-0.002,0.001,0.001,-0.32,0.16,-0.41
7113785,0.001,-0.000,0.000,-0.37,0.09,-0.34
7113985,0.001,0.004,0.001,-0.34,0.07,-0.35
7114185,-0.002,-0.002,-0.001,-0.32,0.16,-0.29
7114385,0.000,-0.002,0.000,-0.25,0.16,-0.34
7114585,0.000,-0.002,0.002,-0.24,0.16,-0.39
7114785,-0.002,0.003,-0.004,-0.27,0.07,-0.36
7114985,-0.002,-0.001,-0.000,-0.31,0.15,-0.37
7115185,0.002,0.001,0.000,-0.33,0.08,-0.37
7115385,0.001,0.002,-0.000,-0.31,0.17,-0.40
7115585,0.001,-0.000,0.000,-0.33,0.16,-0.38
7115785,-0.001,-0.001,0.000,-0.34,0.18,-0.35
7115985,0.005,0.002,0.001,-0.38,0.21,-0.34
7116185,-0.000,-0.000,0.001,-0.36,0.15,-0.34
7116385,0.002,-0.000,0.001,-0.39,0.14,-0.37
7116585,-0.001,0.000,-0.000,-0.30,0.16,-0.39
7116785,-0.001,0.001,0.001,-0.37,0.12,-0.37
7116985,0.001,-0.001,0.000,-0.33,0.14,-0.34
7117185,0.001,-0.001,0.000,-0.31,0.15,-0.38
7117385,-0.000,-0.001,-0.000,-0.34,0.15,-0.33
7117585,-0.001,0.001,-0.000,-0.35,0.13,-0.39
7117785,-0.001,0.001,0.000,-0.34,0.15,-0.31
7117985,0.000,-0.001,-0.000,-0.29,0.10,-0.35
7118185,0.001,-0.002,-0.001,-0.31,0.16,-0.35
7118385,0.001,-0.000,0.001,-0.33,0.12,-0.34
7118585,0.000,0.005,-0.002,-0.27,0.09,-0.31
7118785,0.001,-0.002,0.001,-0.25,0.15,-0.31
7118985,-0.000,0.000,-0.001,-0.29,0.09,-0.35
7119185,0.001,-0.002,0.003,-0.33,0.09,-0.31
7119385,0.000,-0.000,-0.001,-0.31,0.13,-0.40
7119585,0.001,-0.001,0.000,-0.32,0.11,-0.37
7119785,-0.002,-0.001,-0.002,-0.33,0.08,-0.32
7119985,-0.001,0.001,-0.000,-0.38,0.14,-0.34
7120185,0.001,0.000,0.001,-0.34,0.15,-0.35
7120385,-0.001,0.002,-0.001,-0.30,0.10,-0.37
7120585,-0.001,0.001,0.002,-0.37,0.13,-0.31
7120785,-0.000,0.001,0.001,-0.30,0.17,-0.37
7120985,-0.001,-0.001,-0.000,-0.30,0.12,-0.32
7121185,-0.001,-0.000,-0.001,-0.32,0.10,-0.36
7121385,0.001,-0.001,-0.002,-0.38,0.16,-0.34
7121585,-0.001,-0.001,0.002,-0.33,0.19,-0.34
7121785,0.002,0.000,0.002,-0.35,0.16,-0.34
7121985,0.001,-0.000,-0.003,-0.38,0.12,-0.43
7122185,-0.008,-0.017,-0.000,-0.20,0.11,-0.79
7122385,0.015,0.030,0.002,-0.04,0.11,-0.84
7122585,-0.007,-0.018,-0.004,-0.32,0.16,-0.31
7122785,-0.018,-0.001,0.011,0.52,-0.62,-0.35
7122985,-0.009,0.090,0.015,1.74,-3.31,3.18
7123185,0.019,-0.060,0.207,159.80,71.47,-16.50
7123385,0.320,0.249,-1.412,-78.68,113.08,-59.57
7123585,-0.322,-0.073,0.836,79.49,-65.91,43.40
7123785,-0.108,0.176,-0.443,-248.23,-28.69,-145.50
7123985,0.164,0.138,-0.437,247.76,-85.15,109.43
7124185,-0.425,-0.325,0.873,98.26,95.29,60.42
7124385,0.001,0.070,-0.559,-248.23,121.14,-169.27
7124585,-0.053,-0.131,0.200,-36.13,-25.74,1.22
7124785,0.042,-0.108,0.170,21.17,-31.17,3.84
7124985,0.073,-0.065,0.210,-3.27,-29.98,2.37
7125185,0.090,-0.041,0.054,13.50,-7.74,2.06
7125385,0.082,0.052,0.046,0.64,-0.67,1.43
7125585,0.038,0.020,0.046,-0.32,0.13,-0.37
7125785,0.033,0.017,0.038,-0.37,0.20,-0.26
7125985,0.036,0.003,0.035,-0.74,0.09,-0.46
