timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
7361385,-0.002,0.001,0.002,-0.30,0.14,-0.44
7361585,-0.002,0.000,0.001,-0.35,0.19,-0.37
7361785,-0.001,-0.001,0.002,-0.27,0.12,-0.31
7361985,0.001,0.000,-0.000,-0.31,0.14,-0.40
7362185,-0.001,0.001,-0.002,-0.30,0.17,-0.31
7362385,-0.000,0.000,0.002,-0.33,0.12,-0.34
7362585,0.000,0.001,0.000,-0.31,0.13,-0.31
7362785,-0.002,0.000,-0.000,-0.34,0.21,-0.37
7362985,0.002,0.005,-0.001,-0.29,0.08,-0.24
7363185,-0.005,-0.003,-0.000,-0.23,0.15,-0.34
7363385,-0.003,-0.002,-0.002,-0.25,0.06,-0.36
7363585,0.003,0.001,0.000,-0.32,0.20,-0.35
7363785,-0.001,-0.003,0.002,-0.25,0.09,-0.37
7363985,0.000,-0.001,0.003,-0.30,0.07,-0.37
7364185,-0.000,0.000,-0.002,-0.29,0.18,-0.34
7364385,0.000,0.001,0.001,-0.29,0.19,-0.37
7364585,0.000,0.002,0.000,-0.32,0.07,-0.37
7364785,-0.001,0.001,0.002,-0.30,0.13,-0.31
7364985,-0.003,-0.001,0.001,-0.36,0.12,-0.29
7365185,-0.001,-0.002,0.001,-0.26,0.12,-0.63
7365385,0.001,0.001,-0.001,-0.37,0.18,-0.38
7365585,-0.003,-0.003,-0.000,-0.30,0.13,-0.30
7365785,-0.000,0.000,0.001,-0.36,0.13,-0.37
7365985,0.001,-0.001,-0.001,-0.33,0.16,-0.34
7366185,0.001,0.001,-0.000,-0.32,0.19,-0.34
7366385,0.001,0.001,-0.000,-0.25,0.13,-0.34
7366585,-0.000,0.001,-0.002,-0.33,0.13,-0.40
7366785,0.000,0.000,-0.000,-0.29,0.16,-0.37
7366985,-0.001,-0.001,0.003,-0.40,0.21,-0.37
7367185,0.000,0.001,-0.001,-0.25,0.13,-0.32
7367385,0.001,0.000,0.001,-0.36,0.09,-0.36
7367585,-0.005,-0.001,0.004,-0.39,0.23,-0.40
7367785,0.002,-0.000,-0.001,-0.30,0.11,-0.28
7367985,0.002,-0.001,-0.002,-0.31,0.16,-0.39
7368185,-0.003,-0.002,-0.001,-0.37,0.09,-0.37
7368385,0.001,-0.001,-0.001,-0.27,0.18,-0.40
7368585,0.001,-0.000,0.000,-0.27,0.04,-0.34
7368785,0.000,-0.000,0.001,-0.30,0.19,-0.32
7368985,-0.000,0.001,0.000,-0.38,0.13,-0.36
7369185,0.000,0.002,-0.001,-0.28,0.13,-0.29
7369385,0.001,0.001,-0.001,-0.34,0.17,-0.39
7369585,-0.001,-0.002,-0.001,-0.30,0.12,-0.38
7369785,0.002,0.000,-0.001,-0.28,0.12,-0.37
7369985,0.001,0.001,-0.000,-0.36,0.10,-0.37
7370185,0.001,-0.000,-0.001,-0.30,0.17,-0.36
7370385,-0.003,-0.000,0.000,-0.35,0.09,-0.31
7370585,0.002,-0.000,0.002,-0.30,0.22,-0.29
7370785,0.001,0.002,0.001,-0.29,0.12,-0.38
7370985,0.001,-0.001,-0.000,-0.31,0.14,-0.28
7371185,-0.001,-0.002,-0.000,-0.29,0.19,-0.34
7371385,0.000,-0.000,-0.001,-0.30,0.13,-0.41
7371585,0.000,-0.000,0.000,-0.30,0.14,-0.37
