timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
1907985,-0.001,-0.010,0.001,-0.56,0.08,-0.36
1908185,-0.002,0.003,-0.001,-0.19,0.11,-0.34
1908385,0.000,-0.001,0.001,-0.36,0.08,-0.34
1908585,-0.000,0.001,0.001,-0.32,0.17,-0.38
1908785,0.002,-0.001,0.001,-0.32,0.14,-0.34
1908985,0.000,0.000,0.001,-0.37,0.10,-0.37
1909185,-0.000,0.000,-0.002,-0.18,0.09,-0.28
1909385,0.001,-0.001,0.001,-0.56,0.13,-0.40
1909585,0.001,0.001,0.001,-0.11,0.09,-0.32
1909785,-0.001,-0.005,0.001,-0.57,0.06,-0.37
1909985,0.004,0.003,0.003,-0.21,0.08,-0.37
1910185,-0.002,-0.004,0.002,-0.26,0.08,-0.34
1910385,-0.001,-0.002,0.001,-0.59,0.05,-0.47
1910585,-0.004,-0.001,0.001,-0.04,0.24,-0.20
1910785,-0.005,0.002,-0.001,-0.79,0.03,-0.53
1910985,0.003,-0.002,-0.003,-0.36,0.07,-0.16
1911185,0.001,0.004,-0.000,-0.24,0.12,-0.35
1911385,0.002,0.001,-0.002,-0.49,0.10,-0.43
1911585,0.000,0.004,-0.002,-0.01,0.09,-0.35
1911785,-0.003,-0.007,0.002,-0.82,-0.03,-0.44
1911985,0.002,-0.004,0.004,-0.72,0.03,-0.37
1912185,0.003,0.006,-0.006,-0.33,0.09,-0.37
1912385,-0.000,-0.003,0.001,-0.47,0.09,-0.34
1912585,-0.001,0.002,-0.001,-0.53,0.06,-0.40
1912785,0.001,0.002,0.001,-0.24,0.09,-0.34
1912985,-0.001,0.000,-0.001,-0.37,0.08,-0.31
1913185,-0.000,-0.001,0.002,-0.38,0.16,-0.37
1913385,-0.001,0.000,-0.001,-0.49,0.03,-0.34
1913585,0.000,0.002,0.001,-0.32,0.09,-0.29
1913785,-0.002,-0.002,0.001,-0.63,0.08,-0.33
1913985,-0.000,0.003,-0.002,-0.30,0.10,-0.33
1914185,-0.001,0.004,0.000,-0.71,-0.07,-0.46
1914385,-0.001,-0.003,0.005,-0.25,0.16,-0.36
1914585,-0.002,-0.001,-0.002,-0.30,0.06,-0.32
1914785,-0.001,0.002,-0.001,-0.16,0.12,-0.30
1914985,0.005,0.003,-0.002,-0.77,0.02,-0.40
1915185,-0.000,-0.000,-0.000,-0.09,0.14,-0.35
1915385,0.001,-0.004,0.002,-0.33,0.12,-0.38
1915585,0.002,0.002,-0.001,-0.39,0.11,-0.40
1915785,0.000,-0.001,0.000,-0.28,0.14,-0.32
1915985,0.002,-0.004,0.000,-0.66,0.02,-0.31
1916185,-0.003,-0.003,0.005,-0.78,0.04,-0.50
1916385,-0.002,-0.005,-0.002,0.39,0.12,-0.14
